"subID","block","trial","image","imageIdx","cueIdx","cue_string","congruent","response","accuracy","RT","cueDuration","learningRound","tp","cueLevel","learning_quartile","logRT","zlogRT"
12,1,26," S1-15.jpg",1,2," green","incongruent",1,1,2.0805,1.25,1,0,0.2,2,0.732608249440859,-0.512937403257317
12,1,27," S1-15.jpg",1,3," orange","neutral",1,1,1.9195,1.3333,1,0.5,0.5,2,0.652064735458715,-1.0141167044383
12,1,28," S1-15.jpg",1,1," purple","congruent",1,1,2.4261,1.6833,1,1,0.8,2,0.886285029787749,0.44331118305434
12,1,29," S2-19.jpg",2,3," orange","neutral",2,1,1.893,1.3333,1,0.5,0.5,2,0.638162872227186,-1.10062057985943
12,1,30," S1-15.jpg",1,1," purple","congruent",1,1,1.9463,1.4,1,1,0.8,2,0.665930134266392,-0.927839727665623
12,1,31," S1-15.jpg",1,1," purple","congruent",1,1,2.0928,1.5333,1,1,0.8,2,0.738502882280742,-0.476258249079039
12,1,32," S1-15.jpg",1,3," orange","neutral",1,1,2.2662,1.5167,1,0.5,0.5,2,0.818104419964329,0.0190596363317754
12,1,33," S2-19.jpg",2,3," orange","neutral",2,1,2.5993,1.8833,1,0.5,0.5,2,0.955242178009096,0.872394713786185
12,1,34," S1-15.jpg",1,2," green","incongruent",1,1,2.5728,1.9167,1,0,0.2,2,0.94499480000251,0.808630749509478
12,1,35," S1-15.jpg",1,3," orange","neutral",1,1,1.9333,1.3167,1,0.5,0.5,2,0.659228387356319,-0.96954112194334
12,1,36," S1-15.jpg",1,1," purple","congruent",1,1,1.9063,1.4,1,1,0.8,2,0.645164190537794,-1.0570551126384
12,1,37," S2-19.jpg",2,3," orange","neutral",2,1,2.0544,1.4667,1,0.5,0.5,2,0.719983834513505,-0.591492399659792
12,1,38," S2-19.jpg",2,2," green","congruent",2,1,2.1596,1.4667,1,1,0.8,2,0.769923019361995,-0.280747505049619
12,1,39," S1-15.jpg",1,1," purple","congruent",1,1,2.5594,1.7833,1,1,0.8,3,0.939772856021359,0.776137379082903
12,1,40," S1-15.jpg",1,3," orange","neutral",1,1,2.1596,1.4167,1,0.5,0.5,3,0.769923019361995,-0.280747505049619
12,1,41," S2-19.jpg",2,3," orange","neutral",2,1,2.0396,1.3667,1,0.5,0.5,3,0.712753710198864,-0.636481604529434
12,1,42," S1-15.jpg",1,2," green","incongruent",1,1,1.9461,1.2667,1,0,0.2,3,0.665827369904982,-0.92847917544101
12,1,43," S2-19.jpg",2,2," green","congruent",2,1,2.213,1.5,1,1,0.8,3,0.794349061068913,-0.128757283763712
12,1,44," S2-19.jpg",2,3," orange","neutral",2,1,2.1072,1.4333,1,0.5,0.5,3,0.74536005200688,-0.433589741566606
12,1,45," S2-19.jpg",2,2," green","congruent",2,1,2.8275,1.6333,1,1,0.8,3,1.03939292900814,1.39601992572945
12,1,46," S2-19.jpg",2,3," orange","neutral",2,1,2.7726,1.8,1,0.5,0.5,3,1.01978550812214,1.27401341009884
12,1,47," S2-19.jpg",2,2," green","congruent",2,1,2.9066,1.7,1,1,0.8,3,1.06698401320993,1.56770451726772
12,1,48," S1-15.jpg",1,3," orange","neutral",1,1,2.6928,1.85,1,0.5,0.5,3,0.990581544454404,1.09229273044294
12,1,49," S1-15.jpg",1,3," orange","neutral",1,1,2.1595,1.45,1,0.5,0.5,3,0.769876713418619,-0.28103564222162
12,1,50," S2-19.jpg",2,2," green","congruent",2,1,2.6126,1.9333,1,1,0.8,3,0.960345894070326,0.904152414965707
12,1,51," S2-19.jpg",2,2," green","congruent",2,1,2.2795,1.4833,1,1,0.8,3,0.823956120671359,0.0554716467603209
12,1,52," S2-19.jpg",2,2," green","congruent",2,1,1.853,1.35,1,1,0.8,3,0.616805947303223,-1.23351332540241
12,1,53," S2-19.jpg",2,2," green","congruent",2,1,2.107,1.55,1,1,0.8,3,0.745265134822052,-0.434180360550184
12,1,54," S1-15.jpg",1,1," purple","congruent",1,1,2.3329,1.3667,1,1,0.8,3,0.847112128854456,0.199559127248428
12,1,55," S1-15.jpg",1,1," purple","congruent",1,1,2.2529,1.5333,1,1,0.8,3,0.81221827520096,-0.0175667010764665
12,1,56," S2-19.jpg",2,1," purple","incongruent",2,1,2.4795,1.8333,1,0,0.2,3,0.908056926947051,0.578786079345834
12,1,57," S1-15.jpg",1,3," orange","neutral",1,1,2.1728,1.3833,1,0.5,0.5,3,0.77601665838224,-0.242830041621184
12,1,58," S1-15.jpg",1,1," purple","congruent",1,1,2.054,1.45,1,1,0.8,4,0.719789111506366,-0.592704057008926
12,1,59," S1-15.jpg",1,2," green","incongruent",1,1,1.933,1.2833,1,0,0.2,4,0.659073200226194,-0.970506768630245
12,1,60," S1-15.jpg",1,1," purple","congruent",1,1,1.733,1.25,1,1,0.8,4,0.549854010733469,-1.65011949421424
12,1,61," S2-19.jpg",2,1," purple","incongruent",2,1,2.0929,1.3833,1,0,0.2,4,0.738550664013795,-0.475960928855514
12,1,62," S1-15.jpg",1,3," orange","neutral",1,1,2.5861,1.7167,1,0.5,0.5,4,0.950150949362257,0.840714715121852
12,1,63," S2-19.jpg",2,2," green","congruent",2,1,2.8534,1.9,1,1,0.8,4,1.04851126569858,1.45275846846872
12,1,64," S1-15.jpg",1,1," purple","congruent",1,1,1.7864,1.25,1,1,0.8,4,0.580202421543811,-1.46127753078497
12,1,65," S2-19.jpg",2,3," orange","neutral",2,1,2.2529,1.6667,1,0.5,0.5,4,0.81221827520096,-0.0175667010764665
12,1,66," S2-19.jpg",2,2," green","congruent",2,1,2.1619,1.4167,1,1,0.8,4,0.770987464678282,-0.274124029944222
12,1,67," S2-19.jpg",2,2," green","congruent",2,1,1.9996,1.3667,1,1,0.8,4,0.692947160557278,-0.759727192130405
12,1,68," S1-15.jpg",1,1," purple","congruent",1,1,2.2663,1.3333,1,1,0.8,4,0.818148545722748,0.0193342073763574
12,1,69," S2-19.jpg",2,3," orange","neutral",2,1,2.9861,1.7667,1,0.5,0.5,4,1.09396818817445,1.73561263653181
12,1,70," S2-19.jpg",2,3," orange","neutral",2,1,3.5465,1.75,1,0.5,0.5,4,1.26596120166,2.80583336623341
