"subID","block","trial","targetName","targetIdx","response","accuracy","RT","respFrame","totalEv_signal1","targetEv_signal1","totalEv_signal2","targetEv_signal2","confidence","confRT","flickerDuration","coherence","noise1frames_design","signal1Onset_design","signal1frames_design","noise2Onset_design","noise2frames_design","signal2Onset_design","signal2frames_design","noise1frames_obs","signal1frames_obs","noise2frames_obs","signal2frames_obs","postFlickerResp","accuracyFactor","zlogRT"
"40",1,26,"S1-15.jpg","1",2,0,2.36712320799415,168,14,10,1,0,2,1.66703079199942,2.36958516699087,0.690782830663199,86,87,30,118,48,167,73,86,30,48,2,0,"0",1.44904081520441
"40",1,27,"S2-19.jpg","2",2,1,1.48324329100433,107,19,14,NA,NA,2,1.08743908400356,1.48531091600307,0.759761217590427,52,53,39,93,75,169,71,52,39,15,NA,0,"1",-0.511460863542951
"40",1,28,"S1-15.jpg","1",1,1,1.65502595799626,119,18,13,NA,NA,1,1.23592366700177,1.65710075000243,0.690782830663199,48,49,37,87,58,146,94,48,37,33,NA,0,"1",-0.0518494325463593
"40",1,29,"S1-15.jpg","1",1,1,2.05265641699953,147,20,16,NA,NA,3,0.593434207999962,2.05471679200127,0.690782830663199,77,78,41,120,47,168,72,77,41,28,NA,0,"1",0.851213168148777
"40",1,30,"S2-19.jpg","2",2,1,2.40637154200522,173,16,12,11,11,2,1.20614658399427,2.40878616701229,0.759761217590427,55,56,33,90,60,151,89,55,33,60,23,0,"1",1.51801108584264
"40",1,31,"S1-15.jpg","1",1,1,1.81354804200237,131,18,12,NA,NA,3,0.415132750000339,1.81594229199982,0.690782830663199,69,70,36,107,90,198,42,69,36,25,NA,0,"1",0.331777262077916
"40",1,32,"S2-19.jpg","2",2,1,1.45585208300326,105,16,12,NA,NA,2,0.992489958996885,1.45790875000239,0.759761217590427,47,48,32,81,69,151,89,47,32,25,NA,0,"1",-0.589637583764137
"40",1,33,"S1-15.jpg","1",1,1,1.63206937500217,117,16,13,NA,NA,3,0.417843416988035,1.63414375000866,0.690782830663199,64,65,33,99,49,149,91,64,33,19,NA,0,"1",-0.110432130973948
"40",1,34,"S1-15.jpg","1",2,0,1.77101187499647,128,18,13,NA,NA,1,0.567498333999538,1.77307987499807,0.690782830663199,62,63,38,102,87,190,50,62,38,27,NA,0,"0",0.232234368691595
"40",1,35,"S1-15.jpg","1",1,1,1.79871550000098,130,15,11,NA,NA,1,1.08998287499708,1.80113125000207,0.690782830663199,54,55,31,87,67,155,85,54,31,44,NA,0,"1",0.297333866027448
"40",1,36,"S2-19.jpg","2",1,0,1.65882366699225,119,21,16,NA,NA,1,0.706346874998417,1.66087595900171,0.759761217590427,50,51,44,96,56,153,87,50,44,24,NA,0,"0",-0.0422364878914239
"40",1,37,"S1-15.jpg","1",1,1,1.8870706250018,136,17,12,NA,NA,3,0.314636291994248,1.88936575000116,0.690782830663199,51,52,32,85,52,138,102,51,32,52,NA,0,"1",0.498452444312343
"40",1,38,"S2-19.jpg","2",2,1,2.03264229198976,147,22,19,NA,NA,2,0.35657433400047,2.0346965839999,0.759761217590427,85,86,45,132,79,212,28,85,45,16,NA,0,"1",0.810118674697566
"40",1,39,"S1-15.jpg","1",2,0,1.51491370899021,109,18,11,NA,NA,2,0.274398917012149,1.51732762499887,0.690782830663199,65,66,37,104,48,153,87,65,37,6,NA,0,"0",-0.42285082124438
"40",1,40,"S2-19.jpg","2",2,1,1.45935645799909,105,17,15,NA,NA,2,0.435534292002558,1.46141350000107,0.759761217590427,70,71,38,110,85,196,44,70,35,NA,NA,0,"1",-0.57955414836858
"41",1,1,"S1-15.jpg","1",2,0,1.82548112500808,132,17,10,NA,NA,NA,NA,1.8283117920073,0.525424790256452,66,67,35,103,56,160,80,66,35,30,NA,0,"0",-1.34928605785282
"41",1,2,"S2-19.jpg","2",1,0,2.52467749999778,182,15,14,16,14,NA,NA,2.52707208300126,0.761078855340696,67,68,31,100,51,152,88,67,31,51,31,0,"0",-0.196034871466479
"41",1,3,"S1-15.jpg","1",1,1,1.67454050001106,117,16,12,NA,NA,NA,NA,1.67687145801028,0.525424790256452,47,48,33,82,58,141,99,47,33,36,NA,0,"1",-1.65622524580669
"41",1,4,"S2-19.jpg","2",2,1,1.79842087499856,124,19,15,NA,NA,NA,NA,1.80079458399268,0.761078855340696,47,48,38,87,54,142,98,47,38,38,NA,0,"1",-1.40240028932834
"41",1,5,"S1-15.jpg","1",1,1,1.23574229099904,83,5,2,NA,NA,NA,NA,1.23925862499163,0.525424790256452,73,74,31,106,47,154,86,73,10,NA,NA,0,"1",-2.7369148195639
"41",1,6,"S2-19.jpg","2",1,0,1.74898899999971,119,14,12,NA,NA,NA,NA,1.75162012499641,0.761078855340696,52,53,30,84,52,137,103,52,30,36,NA,0,"0",-1.50152257207738
"41",1,7,"S1-15.jpg","1",1,1,2.83186783299607,198,19,11,14,7,NA,NA,2.8340996659972,0.525424790256452,81,82,39,122,49,172,68,81,39,49,27,0,"1",0.21232872604837
"41",1,8,"S2-19.jpg","2",1,0,2.4042337090068,168,17,14,NA,NA,NA,NA,2.40662483399501,0.761078855340696,58,59,36,96,81,178,62,58,36,73,NA,0,"0",-0.369881934078446
"41",1,9,"S1-15.jpg","1",1,1,3.80483320899657,NA,21,11,20,12,NA,NA,3.43456324998988,0.525424790256452,89,90,42,133,68,202,38,89,42,68,39,1,"1",1.26267705326154
"41",1,10,"S1-15.jpg","1",2,0,3.47461512500013,NA,20,8,37,22,NA,NA,3.45218800001021,0.525424790256452,79,80,40,121,46,168,72,79,40,46,73,1,"0",0.939791942212257
"41",1,11,"S2-19.jpg","2",2,1,3.26294091698946,235,15,10,29,23,4,2.38171491700632,3.2651322499878,0.761078855340696,70,71,31,103,74,178,62,70,31,74,58,0,"1",0.716251569159412
"41",1,12,"S2-19.jpg","2",2,1,3.45854179200251,NA,15,12,40,30,4,1.03741124999942,3.33459008399223,0.761078855340696,57,58,30,89,71,161,79,57,30,71,80,1,"1",0.923301847102917
"41",1,13,"S1-15.jpg","1",1,1,3.09834354200575,223,17,12,44,21,3,1.31815145901055,3.10062633300549,0.525424790256452,51,52,35,88,47,136,104,51,35,47,88,0,"1",0.532164828857809
"41",1,14,"S1-15.jpg","1",NA,NA,NA,NA,19,10,47,26,NA,NA,3.32740037499752,0.525424790256452,50,51,39,91,55,147,93,50,39,55,94,0,NA,NA
"41",1,15,"S1-15.jpg","1",2,0,1.89539712500118,136,17,8,NA,NA,1,1.39097841699549,1.89809504098957,0.525424790256452,82,83,35,119,73,193,47,82,35,18,NA,0,"0",-1.21561736417602
"41",1,16,"S1-15.jpg","1",1,1,2.91781816599541,210,18,9,40,20,2,1.96995329200581,2.92000279099739,0.525424790256452,46,47,37,85,46,132,108,46,37,46,79,0,"1",0.318665445646556
"41",1,17,"S2-19.jpg","2",2,1,3.55748166699777,NA,30,24,12,8,2,0.906032457991387,3.34419358299056,0.761078855340696,65,66,60,127,89,217,23,65,60,89,24,1,"1",1.02361470093361
"41",1,18,"S2-19.jpg","2",2,1,2.74573904200224,198,17,13,26,20,2,0.657736500012106,2.74753216699173,0.761078855340696,47,48,34,83,63,147,93,47,34,63,52,0,"1",0.102483182277701
"41",1,19,"S2-19.jpg","2",2,1,3.3899155830004,NA,23,17,17,14,2,0.560600374999922,3.33825841700309,0.761078855340696,75,76,47,124,82,207,33,75,47,82,34,1,"1",0.852023231118421
"41",1,20,"S2-19.jpg","2",2,1,3.54291704199568,NA,22,21,37,24,3,1.84012945900031,3.33139808299893,0.761078855340696,68,69,46,116,51,168,72,68,46,51,73,1,"1",1.00902438655286
"41",1,21,"S1-15.jpg","1",2,0,2.56211874999281,183,16,6,20,10,1,1.4483476250025,2.56431770899508,0.525424790256452,57,58,33,92,51,144,96,57,33,51,40,0,"0",-0.143679492214553
"41",1,22,"S2-19.jpg","2",2,1,3.07108054099081,221,16,11,16,13,2,2.53800179100654,3.07352191599784,0.761078855340696,72,73,34,108,80,189,51,72,34,80,33,0,"1",0.500732299336676
"41",1,23,"S1-15.jpg","1",1,1,3.24698883299425,234,15,8,40,21,2,1.72239395799988,3.24939275000361,0.525424790256452,54,55,32,88,66,155,85,54,32,66,80,0,"1",0.698821887111335
"41",1,24,"S2-19.jpg","2",2,1,3.50237899999775,NA,18,15,47,35,1,1.10798770799011,3.33474029200443,0.761078855340696,59,60,36,97,50,148,92,59,36,50,93,1,"1",0.968096833117772
"41",1,25,"S1-15.jpg","1",2,0,2.94452691599145,212,21,14,15,5,1,1.60305320899351,2.94661095799529,0.525424790256452,50,51,43,95,87,183,57,50,43,87,30,0,"0",0.351071985195554
"41",1,26,"S1-15.jpg","1",1,1,3.46208154200576,NA,22,11,41,23,3,0.927062375005335,3.33186891699734,0.525424790256452,46,47,45,93,65,159,81,46,45,65,82,1,"1",0.926939949226724
"41",1,27,"S1-15.jpg","1",1,1,3.31355120800436,239,20,11,47,24,1,1.1919809999963,3.31598708301317,0.525424790256452,49,50,41,92,52,145,95,49,41,52,95,0,"1",0.770991037322561
"41",1,28,"S1-15.jpg","1",1,1,1.91390887500893,138,29,15,NA,NA,4,1.78285950000281,1.91635379100626,0.525424790256452,46,47,60,108,84,193,47,46,60,31,NA,0,"1",-1.1810510952409
"41",1,29,"S2-19.jpg","2",NA,NA,NA,NA,22,20,29,19,1,1.07210970899905,3.33258862500952,0.761078855340696,47,48,44,93,90,184,56,47,44,90,57,0,NA,NA
"41",1,30,"S1-15.jpg","1",1,1,1.9138552499935,138,15,10,NA,NA,1,1.10295662500721,1.91606575000333,0.525424790256452,56,57,32,90,85,176,64,56,32,49,NA,0,"1",-1.18115074350377
"41",1,31,"S2-19.jpg","2",2,1,3.01938000001246,217,15,11,17,13,2,1.43022600001132,3.021814000007,0.761078855340696,88,89,32,122,61,184,56,88,32,61,34,0,"1",0.440350944232254
"41",1,32,"S2-19.jpg","2",2,1,3.35258950000571,NA,15,11,36,28,4,1.37499704198854,3.33391070899961,0.761078855340696,78,79,32,112,56,169,71,78,32,56,72,1,"1",0.812646193431625
"41",1,33,"S1-15.jpg","1",2,0,3.13262004200078,225,23,14,31,15,4,0.654526790996897,3.13439516699873,0.525424790256452,62,63,48,112,50,163,77,62,48,50,63,0,"0",0.571293320513379
"41",1,34,"S1-15.jpg","1",NA,NA,NA,NA,18,10,49,25,1,0.608666291009285,3.3406702499924,0.525424790256452,54,55,37,93,49,143,97,54,37,49,98,0,NA,NA
"41",1,35,"S2-19.jpg","2",2,1,2.6731180420029,192,19,15,27,22,3,0.721522083011223,2.67536770799779,0.761078855340696,49,50,38,89,49,139,101,49,38,49,54,0,"1",0.00715353205824507
"41",1,36,"S2-19.jpg","2",NA,NA,NA,NA,16,15,37,27,1,1.63239849999081,3.32918437500484,0.761078855340696,83,84,33,118,48,167,73,83,33,48,74,0,NA,NA
"41",1,37,"S2-19.jpg","2",2,1,1.70462758299254,123,24,18,NA,NA,3,1.15389879200666,1.70669070800068,0.761078855340696,52,53,49,103,48,152,88,52,49,21,NA,0,"1",-1.59289236605601
"41",1,38,"S1-15.jpg","1",1,1,2.6214249170007,189,14,8,2,2,1,0.7260807499988,2.62351837501046,0.525424790256452,76,77,30,108,76,185,55,76,30,76,5,0,"1",-0.0622954014786416
"41",1,39,"S2-19.jpg","2",1,0,2.92737612499332,210,20,16,26,21,2,1.29070850000426,2.92955366699607,0.761078855340696,63,64,40,105,54,160,80,63,40,54,51,0,"0",0.330296365647448
"41",1,40,"S2-19.jpg","2",1,0,2.91746174999571,210,17,13,33,26,1,1.23642754199682,2.91951724998944,0.761078855340696,51,52,34,87,58,146,94,51,34,58,65,0,"0",0.318230992478901
"42",1,1,"S2-19.jpg","1",2,0,2.73435008298839,197,15,12,32,25,NA,NA,2.73759020800935,0.697107428977556,52,53,31,85,48,134,106,52,31,48,64,0,"0",-0.206791416880251
"42",1,2,"S2-19.jpg","1",1,1,2.85366208400228,209,21,16,26,18,NA,NA,2.85625558398897,0.697107428977556,49,50,43,94,63,158,82,49,43,63,52,0,"1",-0.0587984832852387
"42",1,3,"S2-19.jpg","1",2,0,3.76434766699094,NA,16,10,32,24,NA,NA,3.37451854199753,0.697107428977556,50,51,34,86,90,177,63,50,34,90,64,1,"0",0.900940704701149
"42",1,4,"S1-15.jpg","2",2,1,2.60784954199335,182,18,14,13,11,NA,NA,2.61033962501097,0.765308077562572,71,72,36,109,47,157,83,71,36,47,26,0,"1",-0.370926585668913
"42",1,5,"S1-15.jpg","2",2,1,1.39636645899736,94,16,11,NA,NA,NA,NA,1.39900183398277,0.765308077562572,62,63,34,98,49,148,92,62,32,NA,NA,0,"1",-2.53542191644523
"42",1,6,"S1-15.jpg","2",2,1,2.4344240000064,169,29,21,5,4,NA,NA,2.43822250000085,0.765308077562572,46,47,60,108,50,159,81,46,60,50,11,0,"1",-0.609381447708638
"42",1,7,"S2-19.jpg","1",1,1,2.03289737500018,137,18,13,NA,NA,NA,NA,2.03556733398,0.697107428977556,82,83,37,121,78,200,40,82,37,17,NA,0,"1",-1.23396269780136
"42",1,8,"S2-19.jpg","1",2,0,1.83137391699711,124,15,13,NA,NA,NA,NA,1.83385508399806,0.697107428977556,61,62,30,93,55,149,91,61,30,32,NA,0,"0",-1.59570588370741
"42",1,9,"S2-19.jpg","1",1,1,3.04678220799542,211,16,9,27,19,NA,NA,3.04922437499044,0.697107428977556,70,71,33,105,51,157,83,70,33,51,55,0,"1",0.168107605822424
"42",1,10,"S1-15.jpg","2",2,1,1.41897770800279,93,3,3,NA,NA,NA,NA,1.4215468330076,0.765308077562572,86,87,32,120,48,169,71,86,7,NA,NA,0,"1",-2.47976097072263
"42",1,11,"S1-15.jpg","2",2,1,2.11651429100311,153,15,8,NA,NA,NA,NA,2.11900512501597,0.765308077562572,53,54,31,86,73,160,80,53,31,68,NA,0,"1",-1.09428900909253
"42",1,12,"S1-15.jpg","2",2,1,2.28212479202193,165,23,18,NA,NA,3,1.49136170902057,2.28442733301199,0.765308077562572,87,88,47,136,60,197,43,87,47,30,NA,0,"1",-0.83323938991488
"42",1,13,"S2-19.jpg","1",1,1,2.9005945410172,209,16,12,11,8,3,1.4322544579918,2.90279633301543,0.697107428977556,83,84,33,118,68,187,53,83,33,68,23,0,"1",-0.00227331306629479
"42",1,14,"S1-15.jpg","2",2,1,3.38284520799061,NA,18,16,13,8,2,1.94647387499572,3.33348291600123,0.765308077562572,90,91,38,130,84,215,25,90,38,84,26,1,"1",0.530666892030882
"42",1,15,"S1-15.jpg","2",2,1,4.01346245798049,NA,24,20,47,35,2,0.00130404200172052,3.34136970798136,0.765308077562572,51,52,48,101,46,148,92,51,48,46,93,1,"1",1.12298464955544
"42",1,16,"S2-19.jpg","1",1,1,2.81884091699612,204,22,15,NA,NA,3,1.87025229097344,2.8212523330003,0.697107428977556,90,91,46,138,69,208,32,90,46,67,NA,0,"1",-0.101340906800442
"42",1,17,"S1-15.jpg","2",2,1,3.36745637501008,NA,30,22,26,21,3,1.93101837500581,3.33386912499554,0.765308077562572,75,76,60,137,51,189,51,75,60,51,52,1,"1",0.514867824839371
"42",1,18,"S1-15.jpg","2",2,1,3.65623279099236,NA,14,12,35,26,2,2.50359408301301,3.33067737499368,0.765308077562572,72,73,30,104,66,171,69,72,30,66,70,1,"1",0.799962767971347
"42",1,19,"S1-15.jpg","2",2,1,2.64915899999323,191,20,16,14,11,3,1.46468316600658,2.65156045800541,0.765308077562572,73,74,40,115,47,163,77,73,40,47,29,0,"1",-0.316467802008654
"42",1,20,"S1-15.jpg","2",2,1,3.69222579200868,NA,19,13,49,40,3,1.92119279201142,3.32915725000203,0.765308077562572,49,50,39,90,52,143,97,49,39,52,98,1,"1",0.833907584429259
"42",1,21,"S1-15.jpg","2",2,1,3.61155133298598,NA,18,13,44,35,4,1.79651904100319,3.32684191598673,0.765308077562572,58,59,37,97,56,154,86,58,37,56,87,1,"1",0.757355962556822
"42",1,22,"S1-15.jpg","2",1,0,3.89451133299735,NA,19,17,30,21,2,1.68204908299958,3.33569312497275,0.765308077562572,68,69,39,109,72,182,58,68,39,72,59,1,"0",1.01873267871455
"42",1,23,"S2-19.jpg","1",1,1,3.89462241699221,NA,17,9,36,29,2,1.54672866599867,3.32948041701457,0.697107428977556,79,80,35,116,53,170,70,79,35,53,71,1,"1",1.01883151365665
"42",1,24,"S1-15.jpg","2",2,1,1.90980445800233,138,21,17,NA,NA,3,1.73954183299793,1.91196512500755,0.765308077562572,47,48,42,91,62,154,86,47,42,48,NA,0,"1",-1.45039818836538
"42",1,25,"S2-19.jpg","1",1,1,3.70881745798397,NA,14,9,54,39,3,1.91490504198009,3.32573958300054,0.697107428977556,52,53,30,84,49,134,106,52,30,49,107,1,"1",0.849443825989204
"42",1,26,"S1-15.jpg","2",2,1,3.71812325000064,NA,19,17,49,35,3,1.19095600000583,3.33112891600467,0.765308077562572,48,49,40,90,52,143,97,48,40,52,98,1,"1",0.858127265756728
"42",1,27,"S2-19.jpg","1",2,0,1.58409300001222,114,16,12,NA,NA,1,0.944974415993784,1.58652716700453,0.697107428977556,77,78,33,112,81,194,46,77,33,3,NA,0,"0",-2.09833687380207
"42",1,28,"S1-15.jpg","2",2,1,3.75038362501073,NA,19,14,11,9,3,1.40903541599982,3.33037712500663,0.765308077562572,89,90,38,129,89,219,21,89,38,89,22,1,"1",0.888062765406821
"42",1,29,"S2-19.jpg","1",2,0,2.8305732079898,204,15,11,8,6,1,1.63337349999347,2.83306320797419,0.697107428977556,66,67,31,99,90,190,50,66,31,90,15,0,"0",-0.0869486724236826
"42",1,30,"S2-19.jpg","1",1,1,3.23833616601769,233,15,9,35,25,3,1.41744154199841,3.24054683302529,0.697107428977556,46,47,32,80,82,163,77,46,32,82,71,0,"1",0.379388572038883
"42",1,31,"S1-15.jpg","2",1,0,3.86302912500105,NA,17,11,49,40,3,1.85036008400493,3.3398215000052,0.765308077562572,57,58,34,93,50,144,96,57,34,50,97,1,"0",0.990607732364653
"42",1,32,"S2-19.jpg","1",1,1,3.25781845900929,235,17,12,51,36,3,1.13316891598515,3.26025083399145,0.697107428977556,50,51,35,87,46,134,106,50,35,46,102,0,"1",0.400172766761204
"42",1,33,"S1-15.jpg","2",2,1,3.59046329199919,NA,20,14,36,30,3,1.16435333300615,3.32611554197501,0.765308077562572,55,56,41,98,71,170,70,55,41,71,71,1,"1",0.737063644392226
"42",1,34,"S2-19.jpg","1",1,1,2.69746145798126,194,24,16,21,15,3,1.65265566701419,2.69989891597652,0.697107428977556,54,55,49,105,47,153,87,54,49,47,42,0,"1",-0.253856912315285
"42",1,35,"S2-19.jpg","1",1,1,3.66984499999671,NA,22,18,41,26,3,1.23421912500635,3.33684741699835,0.697107428977556,51,52,45,98,61,160,80,51,45,61,81,1,"1",0.812839503218329
"42",1,36,"S2-19.jpg","1",2,0,3.25008112497744,234,15,10,44,30,2,1.10220370799652,3.25220912499935,0.697107428977556,56,57,32,90,57,148,92,56,32,57,87,0,"0",0.391933304069386
"42",1,37,"S1-15.jpg","2",2,1,3.42963720799889,NA,21,16,34,26,3,1.27854420797667,3.33105604100274,0.765308077562572,60,61,44,106,67,174,66,60,44,67,67,1,"1",0.57826845663474
"42",1,38,"S2-19.jpg","1",1,1,3.08768133400008,222,15,12,27,19,3,0.93331737499102,3.08998424999299,0.697107428977556,80,81,32,114,54,169,71,80,32,54,54,0,"1",0.21431293370943
"42",1,39,"S2-19.jpg","1",1,1,3.41290475000278,NA,18,11,49,36,3,1.25116470898502,3.32951279100962,0.697107428977556,53,54,36,91,51,143,97,53,36,51,98,1,"1",0.561321515389375
"42",1,40,"S2-19.jpg","1",NA,NA,NA,NA,17,12,45,31,3,1.42736487498041,3.33286816702457,0.697107428977556,49,50,35,86,65,152,88,49,35,65,89,1,NA,NA
"43",1,1,"S2-19.jpg","1",1,1,1.75954162501148,127,20,10,NA,NA,NA,NA,1.7627381249913,0.507742492539074,64,65,42,108,82,191,49,64,42,20,NA,0,"1",-0.269334138569167
"43",1,2,"S2-19.jpg","1",1,1,1.49504854198312,108,16,10,NA,NA,NA,NA,1.49781266698847,0.507742492539074,51,52,32,85,63,149,91,51,32,24,NA,0,"1",-0.851139036289217
"43",1,3,"S1-15.jpg","2",2,1,1.63449562501046,111,14,12,NA,NA,NA,NA,1.63689750002231,0.747466343017214,72,73,30,104,89,194,46,72,30,8,NA,0,"1",-0.532633825190873
"43",1,4,"S2-19.jpg","1",1,1,1.36623762501404,89,15,10,NA,NA,NA,NA,1.36855362501228,0.507742492539074,49,50,31,82,84,167,73,49,31,8,NA,0,"1",-1.17293867250714
"43",1,5,"S1-15.jpg","2",2,1,1.89191987499362,129,17,15,NA,NA,NA,NA,1.89394395798445,0.747466343017214,57,58,35,94,73,168,72,57,35,36,NA,0,"1",-0.0102500102324904
"43",1,6,"S1-15.jpg","2",2,1,1.5132582919905,102,16,13,NA,NA,NA,NA,1.51543662499171,0.747466343017214,53,54,33,88,48,137,103,53,33,15,NA,0,"1",-0.807898837530318
"43",1,7,"S2-19.jpg","1",1,1,2.01525004100404,137,24,10,NA,NA,NA,NA,2.01752712499001,0.507742492539074,88,89,49,139,47,187,53,88,49,NA,NA,0,"1",0.215304668953316
"43",1,8,"S1-15.jpg","2",2,1,2.0255127499986,138,18,13,NA,NA,NA,NA,2.02778704199591,0.747466343017214,65,66,36,103,69,173,67,65,36,36,NA,0,"1",0.233447293608004
"43",1,9,"S2-19.jpg","1",1,1,1.81264737498714,122,23,10,NA,NA,NA,NA,1.81493287498597,0.507742492539074,56,57,48,106,71,178,62,56,48,17,NA,0,"1",-0.163130440530728
"43",1,10,"S2-19.jpg","1",1,1,1.45809133298462,97,15,9,NA,NA,NA,NA,1.46042024999042,0.507742492539074,47,48,31,80,52,133,107,47,31,18,NA,0,"1",-0.940539206531232
"43",1,11,"S2-19.jpg","1",1,1,1.37291212499258,99,19,9,NA,NA,NA,NA,1.3751537920034,0.507742492539074,50,51,40,92,49,142,98,50,40,8,NA,0,"1",-1.15553245750929
"43",1,12,"S2-19.jpg","1",2,0,2.6452613750007,190,18,7,19,12,1,0.482011250016512,2.64826025001821,0.507742492539074,48,49,38,88,64,153,87,48,38,64,38,0,"0",1.18689213574412
"43",1,13,"S2-19.jpg","1",1,1,1.53053054198972,110,15,8,NA,NA,4,0.886552957992535,1.5329302920145,0.507742492539074,53,54,30,85,46,132,108,53,30,26,NA,0,"1",-0.76736295979495
"43",1,14,"S2-19.jpg","1",1,1,1.59657129200059,115,21,10,NA,NA,4,0.806142791989259,1.59832245900179,0.507742492539074,73,74,60,135,50,186,54,73,42,NA,NA,0,"1",-0.616481778797467
"43",1,15,"S2-19.jpg","1",1,1,1.40684124999098,101,23,15,NA,NA,4,0.491757709009107,1.40858874999685,0.507742492539074,47,48,47,96,50,147,93,47,47,6,NA,0,"1",-1.06833807908466
"43",1,16,"S2-19.jpg","1",1,1,2.46280112501699,177,22,8,NA,NA,3,0.402417833014624,2.46546312500141,0.507742492539074,74,75,46,122,65,188,52,74,46,56,NA,0,"1",0.931623535002919
"43",1,17,"S1-15.jpg","2",2,1,1.50958474999061,109,15,11,NA,NA,4,0.492291624977952,1.51198849998764,0.747466343017214,66,67,32,100,78,179,61,66,32,10,NA,0,"1",-0.816579845396185
"43",1,18,"S2-19.jpg","1",1,1,1.34565149998525,97,16,11,NA,NA,4,0.30286574998172,1.34756533298059,0.507742492539074,47,48,32,81,83,165,75,47,32,17,NA,0,"1",-1.22716516856686
"43",1,19,"S1-15.jpg","2",1,0,1.4963643749943,108,21,16,NA,NA,4,0.23014037500252,1.49804262499674,0.747466343017214,58,59,43,103,87,191,49,58,43,6,NA,0,"0",-0.847996900387809
"43",1,20,"S2-19.jpg","1",1,1,1.31580541600124,95,19,11,NA,NA,4,0.261995209002635,1.31807795801433,0.507742492539074,55,56,38,95,54,150,90,95,NA,NA,NA,0,"1",-1.30727515289527
"43",1,21,"S1-15.jpg","2",1,0,1.61835699999938,117,16,11,NA,NA,4,0.144411334011238,1.62059545799275,0.747466343017214,56,57,33,91,66,158,82,56,33,27,NA,0,"0",-0.568074846668164
"43",1,22,"S1-15.jpg","2",2,1,2.22395275000599,161,16,13,NA,NA,4,0.495863875024952,2.22623425000347,0.747466343017214,78,79,34,114,56,171,69,78,34,48,NA,0,"1",0.56726657468033
"43",1,23,"S1-15.jpg","2",2,1,1.3890762909723,100,17,12,NA,NA,4,0.226398750004591,1.39148820799892,0.747466343017214,61,62,34,97,59,157,83,61,34,4,NA,0,"1",-1.11372661976164
"43",1,24,"S1-15.jpg","2",2,1,3.11754704100895,225,17,12,25,19,4,0.313342042005388,3.11956233301316,0.747466343017214,90,91,35,127,47,175,65,90,35,47,51,0,"1",1.77363289345361
"43",1,25,"S1-15.jpg","2",2,1,2.15484025000478,155,20,16,NA,NA,4,0.279029415978584,2.15709175000666,0.747466343017214,77,78,41,120,58,179,61,77,41,36,NA,0,"1",0.45451080364987
"43",1,26,"S1-15.jpg","2",1,0,2.15262479198282,155,29,22,NA,NA,4,0.409721625008387,2.15518954198342,0.747466343017214,76,77,60,138,50,189,51,76,60,18,NA,0,"0",0.450836776797117
"43",1,27,"S1-15.jpg","2",1,0,1.41598633400281,102,16,12,NA,NA,4,0.300626042007934,1.41828799998621,0.747466343017214,48,49,34,84,52,137,103,48,34,19,NA,0,"0",-1.04519583924538
"43",1,28,"S1-15.jpg","2",2,1,2.95495079099783,213,18,13,25,19,3,0.285845665988745,2.95723645799444,0.747466343017214,57,58,36,95,68,164,76,57,36,68,50,0,"1",1.58231856335216
"43",1,29,"S2-19.jpg","1",2,0,2.6631101660023,192,16,5,18,13,3,0.266338790999725,2.66582537500653,0.507742492539074,49,50,33,84,72,157,83,49,33,72,36,0,"0",1.21091084430932
"43",1,30,"S2-19.jpg","1",1,1,1.77707687500515,128,19,9,NA,NA,4,0.262694000004558,1.77934424998239,0.507742492539074,50,51,39,91,62,154,86,50,39,38,NA,0,"1",-0.233915828942416
"43",1,31,"S1-15.jpg","2",2,1,2.47705570899416,178,18,13,NA,NA,3,0.245803832978709,2.47933370899409,0.747466343017214,63,64,37,102,85,188,52,63,37,77,NA,0,"1",0.95223656872308
"43",1,32,"S1-15.jpg","2",2,1,1.90393395800493,137,18,12,NA,NA,4,0.233345833985368,1.90621587500209,0.747466343017214,79,80,37,118,88,207,33,79,37,20,NA,0,"1",0.0123590818036042
"43",1,33,"S1-15.jpg","2",2,1,2.08275899998262,150,15,11,NA,NA,4,0.356874958000844,2.08474795799702,0.747466343017214,83,84,30,115,75,191,49,83,30,36,NA,0,"1",0.332991620518377
"43",1,34,"S2-19.jpg","1",1,1,3.26496579198283,234,22,10,44,24,3,1.07393687497824,3.26725987499231,0.507742492539074,52,53,45,99,48,148,92,52,45,48,87,0,"1",1.93865373675192
"43",1,35,"S2-19.jpg","1",2,0,2.5800280419935,186,16,8,9,4,2,1.33931983300135,2.58240733298589,0.507742492539074,89,90,32,123,46,170,70,89,32,46,17,0,"0",1.09770908872516
"43",1,36,"S1-15.jpg","2",2,1,1.49357645801501,108,19,16,NA,NA,4,0.197190542006865,1.49596291698981,0.747466343017214,48,49,40,90,86,177,63,48,40,19,NA,0,"1",-0.854657570005217
"43",1,37,"S1-15.jpg","2",2,1,1.57462279201718,113,21,16,NA,NA,4,0.296742000005906,1.57689479200053,0.747466343017214,54,55,44,100,80,181,59,54,44,14,NA,0,"1",-0.665923033193033
"43",1,38,"S2-19.jpg","1",1,1,2.94849058400723,212,15,8,38,17,3,0.302352541009896,2.95077587501146,0.507742492539074,52,53,31,85,51,137,103,52,31,51,76,0,"1",1.57450153160324
"43",1,39,"S2-19.jpg","1",2,0,3.35017658298602,NA,17,9,41,20,3,0.536076417018194,3.34590162499808,0.507742492539074,68,69,35,105,53,159,81,68,35,53,82,1,"0",2.03067325319056
