cue,coherence,congruent,threshold,memoryThinning,noise1Frames,signal1Onsets,signal1Frames,noise2Onsets,noise2Frames,signal2Onsets,signal2Frames,signal1_vizEv,signal2_vizEv,rawChoice,forcedChoice,RT,startPoint1,startPoint2,subID,nTrial,nFrames,trialTarget
0.8,0.5395,1,5,12,103,104,23,127,77,204,429,5.78360631332064,2.66613209407854,1,1,105,4.74181020458488,10.1036684541764,34,100,632,1
0.8,0.5395,1,5,12,80,81,37,118,82,200,433,2.9184863495356,16.3103506949433,1,1,85,4.57724456285913,10.6956119729394,34,100,632,1
0.8,0.5395,1,5,12,87,88,38,126,84,210,423,-3.74755214578641,9.46595947218539,1,1,97,3.91614687232741,4.06100379191482,34,100,632,1
0.8,0.5395,1,5,12,78,79,38,117,79,196,437,4.64106474795695,16.0369010785649,1,1,145,0.0434067661169035,4.57324226814181,34,100,632,1
0.8,0.5395,1,5,12,113,114,65,179,93,272,361,4.74936908846772,6.43643699504993,1,1,325,2.38320938868662,1.86248729061833,34,100,632,1
0.8,0.5395,1,5,12,90,91,44,135,98,233,400,-1.19117166303651,52.409336180012,1,1,255,3.4428742279204,3.13820982836339,34,100,632,1
0.8,0.5395,1,5,12,112,113,24,137,117,254,379,-4.31747770396125,32.7791816164454,1,1,283,2.42505260046716,2.00729454060784,34,100,632,1
0.8,0.5395,1,5,12,75,76,39,115,75,190,443,2.00154932458322,7.6052703727173,1,1,209,0.112894216096794,2.42245114159817,34,100,632,1
0.8,0.5395,1,5,12,77,78,28,106,87,193,440,3.60085983788949,5.50873183581093,1,1,195,-2.14445933330832,2.80906110400739,34,100,632,1
0.8,0.5395,1,5,12,93,94,30,124,96,220,413,-7.00035528300395,23.8154830792709,0,0,291,2.11414347402821,1.26929445750596,34,100,632,1
0.8,0.5395,1,5,12,95,96,49,145,110,255,378,6.68263617866346,8.16758595455524,1,1,99,3.44111225416585,15.6464237163007,34,100,632,1
0.8,0.5395,1,5,12,97,98,32,130,108,238,395,2.28391607423533,14.3879367033704,1,1,113,2.68326353599706,6.58251009722737,34,100,632,1
0.8,0.5395,1,5,12,91,92,62,154,80,234,399,2.2123247484955,14.3433274864463,1,1,151,0.530592708842069,8.62365688484463,34,100,632,1
0.8,0.5395,1,5,12,79,80,40,120,78,198,435,2.28646736663448,18.9619729073368,1,1,109,2.61874018110373,10.2300909906901,34,100,632,1
0.8,0.5395,1,5,12,114,115,45,160,106,266,367,1.21141147902967,21.8003338102594,1,1,97,4.20364061939501,6.91944411658107,34,100,632,1
0.8,0.5395,1,5,12,85,86,54,140,86,226,407,2.87349804453644,6.84050852088276,1,1,113,0.828417924052955,5.96772448996308,34,100,632,1
0.8,0.5395,1,5,12,102,103,24,127,91,218,415,7.75413501372346,24.5839566897928,1,1,105,3.11764074878624,8.26192800146855,34,100,632,1
0.8,0.5395,1,5,12,106,107,57,164,92,256,377,9.5052828613038,4.22430690490686,1,1,109,3.91629974762851,16.9034141410187,34,100,632,1
0.8,0.5395,1,5,12,105,106,30,136,94,230,403,-5.31768640123896,25.6932194704948,1,1,337,0.445485030787739,1.29655351283922,34,100,632,1
0.8,0.5395,1,5,12,82,83,70,153,87,240,393,5.82233741823535,28.8993217251151,1,1,125,0.782869712436605,9.42812153395296,34,100,632,1
0.8,0.5395,1,5,12,83,84,25,109,79,188,445,5.50746596630739,-0.604671291381301,1,1,85,4.23475506451328,10.4644113054125,34,100,632,1
0.8,0.5395,1,5,12,75,76,26,102,82,184,449,3.85355952470758,-2.42380494246595,1,1,87,3.35345521665655,9.04005536876512,34,100,632,1
0.8,0.5395,1,5,12,116,117,58,175,78,253,380,2.45112366804152,25.2691568286961,1,1,61,4.65982652348339,10.1642319220209,34,100,632,1
0.8,0.5395,1,5,12,88,89,41,130,109,239,394,-0.434322101782812,16.7880471156778,1,1,259,-1.32123735914142,2.42094246159605,34,100,632,1
0.8,0.5395,1,5,12,94,95,27,122,80,202,431,-2.01254039659593,16.8431941724063,1,1,235,0.926934423623499,2.72013219908537,34,100,632,1
0.8,0.5395,1,5,12,92,93,29,122,93,215,418,-1.46259136781595,42.8177894983807,1,1,239,3.2233101040824,3.00949905444785,34,100,632,1
0.8,0.5395,1,5,12,79,80,24,104,97,201,432,6.99511454199394,-6.65267521743076,1,1,91,2.83567650328233,9.83877530662553,34,100,632,1
0.8,0.5395,1,5,12,84,85,32,117,112,229,404,-2.3749230006609,-0.158141186259115,1,1,389,1.78274583827509,4.31702764718931,34,100,632,1
0.8,0.5395,1,5,12,90,91,36,127,81,208,425,3.68404423592322,4.65794206544798,1,1,85,5.30972217364786,11.5874869590277,34,100,632,1
0.8,0.5395,1,5,12,81,82,61,143,104,247,386,10.4795248213017,20.3192943966096,1,1,101,2.25077053260973,10.2850281090996,34,100,632,1
0.8,0.5395,1,5,12,92,93,29,122,83,205,428,-8.42936785648057,16.7387044558701,1,1,101,3.83215053981428,2.93051113798176,34,100,632,1
0.8,0.5395,1,5,12,94,95,24,119,84,203,430,9.38995929825107,23.0461878920484,1,1,103,2.56529521683161,7.55098538622873,34,100,632,1
0.8,0.5395,1,5,12,77,78,68,146,116,262,371,-1.2310926436557,13.3194531618268,1,1,95,2.5671949710142,10.5895857181071,34,100,632,1
0.8,0.5395,1,5,12,86,87,67,154,102,256,377,-0.181099142207113,14.8650142547692,1,1,85,5.86140751700564,12.9429963798168,34,100,632,1
0.8,0.5395,1,5,12,109,110,63,173,75,248,385,0.195248712265166,10.2944451264149,1,1,153,1.25920312010471,2.54470675763414,34,100,632,1
0.8,0.5395,1,5,12,81,82,26,108,77,185,448,-3.16643997269965,12.7897219452232,1,1,201,2.91692278575878,1.22409563247914,34,100,632,1
0.8,0.5395,1,5,12,118,119,31,150,76,226,407,-4.33909556077664,10.269682920402,1,1,231,2.48874208505341,4.76173924234727,34,100,632,1
0.8,0.5395,1,5,12,80,81,26,107,86,193,440,2.36425573184849,6.09750062400971,1,1,103,1.96912050757204,8.43335190306385,34,100,632,1
0.8,0.5395,1,5,12,100,101,34,135,105,240,393,16.5741546921959,14.6146049825184,1,1,105,1.7043380702215,11.5234479340642,34,100,632,1
0.8,0.5395,1,5,12,88,89,42,131,77,208,425,12.5067474363385,15.2757544969324,1,1,107,2.2454597098643,12.6928556532125,34,100,632,1
0.8,0.5395,1,5,12,75,76,51,127,100,227,406,3.52735023875406,19.5887776958544,1,1,77,4.8636492343356,12.1406936873616,34,100,632,1
0.8,0.5395,1,5,12,85,86,30,116,270,386,247,11.4217566374123,15.9920776601084,1,1,97,2.24342291137024,14.409240508268,34,100,632,1
0.8,0.5395,1,5,12,78,79,28,107,81,188,445,-0.0835899102478967,8.84760309799915,1,1,145,3.43788620166247,6.16975002422792,34,100,632,1
0.8,0.5395,1,5,12,86,87,45,132,122,254,379,1.16261673980787,19.3925043895795,1,1,241,2.63365712390997,6.27902125369303,34,100,632,1
0.8,0.5395,1,5,12,82,83,55,138,80,218,415,-12.5432507944474,8.15960651892798,1,1,315,2.11471183292448,0.339938595291367,34,100,632,1
0.8,0.5395,1,5,12,84,85,27,112,94,206,427,2.13841039588395,-8.20677039754937,1,1,133,1.80140950113742,7.24084264905418,34,100,632,1
0.8,0.5395,1,5,12,79,80,37,117,111,228,405,-1.45480307240143,25.052071857206,1,1,277,0.886246330666299,1.74233468146538,34,100,632,1
0.8,0.5395,1,5,12,120,121,40,161,114,275,358,3.11804465774554,28.4954734492587,0,0,379,2.25292554193484,4.48985660577275,34,100,632,1
0.8,0.5395,1,5,12,76,77,28,105,75,180,453,8.66944158781734,31.2430927519833,1,1,99,0.789383400286325,8.12365785231342,34,100,632,1
0.8,0.5395,1,5,12,107,108,44,152,86,238,395,-7.81878464241852,13.6153639004544,1,1,73,5.71082905870211,6.6066020365007,34,100,632,1
0.8,0.5395,1,5,12,96,97,43,140,75,215,418,-0.945646078907321,31.0583020239139,1,1,157,2.37827879271435,7.66909922350941,34,100,632,1
0.8,0.5395,1,5,12,122,123,29,152,99,251,382,-0.224239494575424,8.97891002778637,1,1,129,3.96422416367797,6.27639825356045,34,100,632,1
0.8,0.5395,1,5,12,99,100,59,159,121,280,353,1.60129423895926,33.897698346677,1,1,105,4.90307033649359,10.0768765066979,34,100,632,1
0.8,0.5395,1,5,12,91,92,39,131,81,212,421,1.0277841815362,17.3246159494201,1,1,115,3.07964663893397,4.6252059587278,34,100,632,1
0.8,0.5395,1,5,12,108,109,25,134,113,247,386,2.24074987013578,3.87128978532956,1,1,311,0.892008207940014,3.69721479119386,34,100,632,1
0.8,0.5395,1,5,12,89,90,66,156,120,276,357,2.80673016487822,22.6691635700908,1,1,107,3.70102888602439,12.1314045856797,34,100,632,1
0.8,0.5395,1,5,12,95,96,33,129,89,218,415,4.94842276045542,-3.89449333762311,1,1,121,1.58476397713748,7.82471146893023,34,100,632,1
0.8,0.5395,1,5,12,88,89,23,112,76,188,445,-5.21879222864888,-5.6519482532616,0,0,203,1.99031005847835,0.195628544788141,34,100,632,1
0.8,0.5395,1,5,12,80,81,52,133,118,251,382,-0.671366873183258,2.50990661655339,1,1,119,2.666233070792,8.63712647738124,34,100,632,1
0.8,0.5395,1,5,12,101,102,30,132,78,210,423,2.33318921888718,25.1166747043323,1,1,193,0.655957792620077,5.58530196765334,34,100,632,1
0.8,0.5395,1,5,12,121,122,36,158,98,256,377,-2.9416098024875,41.8327484380705,1,1,123,4.03578043164195,10.4372926012358,34,100,632,1
0.8,0.5395,1,5,12,79,80,35,115,91,206,427,4.62566736883142,51.5285333822453,1,1,93,-0.268023585785287,6.1248299454211,34,100,632,1
0.8,0.5395,1,5,12,98,99,64,163,76,239,394,10.0105110885969,21.5243834775119,1,1,85,8.05268412907823,16.171265800158,34,100,632,1
0.8,0.5395,1,5,12,84,85,34,119,119,238,395,-1.22809022263712,37.8816044740067,1,1,97,2.3200161001195,6.81698994084487,34,100,632,1
0.8,0.5395,1,5,12,82,83,56,139,83,222,411,-5.43625756113115,18.4442202494242,1,1,251,3.49567421223229,3.42766883712319,34,100,632,1
0.8,0.5395,0,5,12,76,77,34,111,88,199,434,-7.03738407681319,-32.8132420405562,0,0,213,4.12816912707989,2.99280053281348,34,100,632,2
0.8,0.5395,0,5,12,96,97,36,133,107,240,393,1.69111977666456,-29.2393048288321,0,0,97,4.79764347958726,7.54284019048534,34,100,632,2
0.8,0.5395,0,5,12,75,76,60,136,85,221,412,-5.93052681524438,-12.3118661429916,0,0,109,2.64831353188573,9.8733134559472,34,100,632,2
0.8,0.5395,0,5,12,89,90,35,125,81,206,427,-11.7890852783473,-17.0249307312838,0,0,249,1.02918039158748,0.302941025767043,34,100,632,2
0.8,0.5395,0,5,12,86,87,42,129,82,211,422,-1.21095111647993,-25.9326563320601,0,0,61,6.0663192266753,9.7472024994934,34,100,632,2
0.8,0.5395,0,5,12,99,100,46,146,79,225,408,-2.77333062666399,-1.15659860363717,0,0,231,3.44315888147242,4.54320167754707,34,100,632,2
0.8,0.5395,0,5,12,119,120,47,167,115,282,351,5.51832378870747,-16.7838489384573,0,0,133,1.42614037301626,6.09030983377309,34,100,632,2
0.8,0.5395,0,5,12,111,112,25,137,83,220,413,-5.5350874217815,5.42384250838152,0,0,261,3.46538598587815,2.73007230536728,34,100,632,2
0.8,0.5395,0,5,12,93,94,69,163,78,241,392,-3.96152258377202,-38.0594010549285,1,1,309,1.35428286915361,3.30096961849346,34,100,632,2
0.8,0.5395,0,5,12,85,86,53,139,85,224,409,-9.52091399534008,-11.4731013534269,0,0,337,3.14658553576965,-0.246602500833785,34,100,632,2
0.8,0.5395,0,5,12,115,116,31,147,77,224,409,4.2267698678274,6.897614702746,0,0,73,7.13228164947556,5.06213264355144,34,100,632,2
0.8,0.5395,0,5,12,98,99,23,122,75,197,436,0.596212363907919,-6.0421305019769,0,0,133,3.17729333544605,5.60828116939202,34,100,632,2
0.8,0.5395,0,5,12,81,82,23,105,89,194,439,1.84267314325203,4.53135931224615,0,0,97,1.95962224115305,3.22140109194706,34,100,632,2
0.8,0.5395,0,5,12,80,81,31,112,85,197,436,-0.3804909304213,-27.5916848985491,0,0,87,3.46359644424702,11.0464120112326,34,100,632,2
0.8,0.5395,0,5,12,82,83,25,108,79,187,446,-10.420493378479,-2.85111437250987,0,0,255,4.45175313752136,-1.30303435349843,34,100,632,2
0.8,0.5395,0,5,12,76,77,23,100,84,184,449,0.248869509571455,1.01640475674747,0,0,169,2.44785143960776,6.13316941228956,34,100,632,2
0.8,0.5395,0,5,12,75,76,25,101,96,197,436,1.90212119022571,-24.5102054490698,0,0,207,-0.549538654616926,3.33303737561602,34,100,632,2
0.8,0.5395,0,5,12,77,78,35,113,103,216,417,-0.391470075681254,-37.725518444635,0,0,93,2.615146144672,6.41112155483046,34,100,632,2
0.8,0.5395,0,5,12,104,105,218,323,95,418,215,-6.54932700538232,-25.3422327165428,0,0,105,4.01166853351024,7.66831865931016,34,100,632,2
0.8,0.5395,0,5,12,78,79,33,112,99,211,422,6.05675236168983,-37.4564739458838,0,0,95,2.26289632543653,13.1271276107106,34,100,632,2
0.8,0.5395,1,5,12,100,101,27,128,100,228,405,5.85729799884402,-1.78226302974054,1,1,109,3.54216366523942,7.55333410428806,35,100,632,1
0.8,0.5395,1,5,12,110,111,54,165,115,280,353,-0.843422127113137,17.7700433711622,1,1,97,6.20100121545447,2.68620100305758,35,100,632,1
0.8,0.5395,1,5,12,82,83,25,108,82,190,443,1.31025626849145,26.0767044728331,1,1,85,3.76303943072299,4.74459264360933,35,100,632,1
0.8,0.5395,1,5,12,75,76,23,99,78,177,456,-6.90967268972224,-3.12638872204325,1,1,181,3.62694511315874,4.53569283469502,35,100,632,1
0.8,0.5395,1,5,12,88,89,66,155,113,268,365,-5.63089539727144,20.9412444990788,1,1,103,3.30074581364587,7.61017380374921,35,100,632,1
0.8,0.5395,1,5,12,104,105,31,136,82,218,415,4.22387978055443,5.74959482708113,1,1,97,5.3904649760358,6.49456027974941,35,100,632,1
0.8,0.5395,1,5,12,105,106,35,141,79,220,413,-3.04420806300283,9.33088070683166,1,1,85,7.19884931544774,9.61146302724845,35,100,632,1
0.8,0.5395,1,5,12,115,116,25,141,77,218,415,-3.58283245445903,32.2964451037028,1,1,119,4.16304210952979,0.802603114062522,35,100,632,1
0.8,0.5395,1,5,12,114,115,28,143,89,232,401,2.13146681501166,17.9223481666709,1,1,109,5.66236888184905,10.1150616715229,35,100,632,1
0.8,0.5395,1,5,12,109,110,24,134,84,218,415,-2.48883027096563,21.8605854211655,1,1,417,0.00784026770316387,-0.827884074440788,35,100,632,1
0.8,0.5395,1,5,12,84,85,29,114,77,191,442,-2.44194482449926,42.7700593290921,1,1,281,-0.298414525234137,0.0866759272768042,35,100,632,1
0.8,0.5395,1,5,12,96,97,43,140,109,249,384,5.21371545849531,22.4331264602499,1,1,123,-0.698916362796667,6.86113162322074,35,100,632,1
0.8,0.5395,1,5,12,79,80,218,298,82,380,253,2.88924595836885,18.1686853739009,1,1,73,5.08447636800447,12.7766841412794,35,100,632,1
0.8,0.5395,1,5,12,95,96,28,124,103,227,406,-6.38320353811479,18.850304293238,1,1,205,3.74750226896593,5.15638528574806,35,100,632,1
0.8,0.5395,1,5,12,76,77,23,100,79,179,454,6.29385803115454,9.21727569831528,1,1,259,-3.42556409704234,-0.00426765993876306,35,100,632,1
0.8,0.5395,1,5,12,90,91,30,121,98,219,414,3.82439103124778,11.7692588493122,1,1,241,-2.22903713791816,4.81930664423495,35,100,632,1
0.8,0.5395,1,5,12,86,87,40,127,98,225,408,1.63172722756091,32.1552280613634,1,1,121,3.66524435467666,12.8150147292482,35,100,632,1
0.8,0.5395,1,5,12,75,76,46,122,111,233,400,7.79137665142402,6.66200184037738,1,1,85,2.55536264988827,11.9060536242613,35,100,632,1
0.8,0.5395,1,5,12,87,88,60,148,102,250,383,-10.5327877958042,48.2200854222509,0,0,125,1.05586772135483,-4.29193285144991,35,100,632,1
0.8,0.5395,1,5,12,76,77,25,102,81,183,450,-4.82933236472241,19.767139059453,1,1,185,3.34446942840583,3.90800346583679,35,100,632,1
0.8,0.5395,1,5,12,81,82,32,114,87,201,432,-6.92979002951234,22.7103313629069,1,1,299,1.77374443070991,1.50927429145065,35,100,632,1
0.8,0.5395,1,5,12,79,80,58,138,118,256,377,-3.03653051490467,25.7526325558323,1,1,73,5.04897900842678,10.1332782572135,35,100,632,1
0.8,0.5395,1,5,12,99,100,30,130,81,211,422,0.446481758349983,13.446754973934,1,1,169,1.374689770002,5.28793276189877,35,100,632,1
0.8,0.5395,1,5,12,81,82,23,105,76,181,452,-0.457381221287537,39.5829139894628,1,1,301,0.335326583175339,4.5950516721648,35,100,632,1
0.8,0.5395,1,5,12,77,78,38,116,90,206,427,6.97823646209479,7.94948807217945,1,1,81,3.090171947049,10.1606245796606,35,100,632,1
0.8,0.5395,1,5,12,76,77,26,103,95,198,435,4.05486402231985,2.43103022480561,1,1,157,1.82263116441891,8.44318816779691,35,100,632,1
0.8,0.5395,1,5,12,75,76,48,124,87,211,422,4.68426916920939,-4.06707514434811,1,1,217,-0.213065819535075,4.68131376011675,35,100,632,1
0.8,0.5395,1,5,12,82,83,37,120,77,197,436,6.1895858923528,8.21909210176641,1,1,87,4.23690031489093,9.36052920830322,35,100,632,1
0.8,0.5395,1,5,12,112,113,53,166,83,249,384,-0.736923242482986,2.11334154530686,0,0,131,-2.1029219118371,-0.480420908554661,35,100,632,1
0.8,0.5395,1,5,12,84,85,23,108,85,193,440,7.10813652118937,29.7354902261845,1,1,85,3.37853041104988,11.9542945683013,35,100,632,1
0.8,0.5395,1,5,12,92,93,59,152,121,273,360,13.4044262143275,39.3529561481504,1,1,99,2.92900757649401,14.0099593015276,35,100,632,1
0.8,0.5395,1,5,12,85,86,24,110,93,203,430,0.746168307859754,27.7600010677525,1,1,213,0.925586119408899,4.14534836504027,35,100,632,1
0.8,0.5395,1,5,12,117,118,46,164,75,239,394,0.284643374206876,7.30311716264368,1,1,121,4.58933794722125,10.590167077813,35,100,632,1
0.8,0.5395,1,5,12,89,90,34,124,79,203,430,1.57086010829253,31.3314816013132,1,1,93,4.35224612985314,6.36203271495239,35,100,632,1
0.8,0.5395,1,5,12,81,82,68,150,77,227,406,7.54180442770921,16.2228205833039,1,1,99,1.7433668848185,16.1376675547203,35,100,632,1
0.8,0.5395,1,5,12,80,81,26,107,86,193,440,-2.10611646171444,47.6723513686817,1,1,145,2.28403538444464,5.66492895509436,35,100,632,1
0.8,0.5395,1,5,12,122,123,25,148,77,225,408,4.52884063333167,25.1856863609042,1,1,125,3.92710940153959,6.19092998740168,35,100,632,1
0.8,0.5395,1,5,12,120,121,36,157,86,243,390,3.90143808462014,-2.87881994619112,1,1,141,-0.745995337766451,10.4097569204665,35,100,632,1
0.8,0.5395,1,5,12,88,89,45,134,122,256,377,-1.11163545736081,36.370368575128,1,1,257,2.22003350061355,4.41624728488942,35,100,632,1
0.8,0.5395,1,5,12,113,114,37,151,75,226,407,-3.00299623418295,29.9957867126214,1,1,131,4.32464896536234,5.21237229029567,35,100,632,1
0.8,0.5395,1,5,12,103,104,33,137,92,229,404,7.14880728495918,16.9653204798927,1,1,123,0.985566183412966,8.58838450360993,35,100,632,1
0.8,0.5395,1,5,12,99,100,27,127,95,222,411,-2.4691641883868,26.781095171672,1,1,109,3.53970640401196,6.14080538432082,35,100,632,1
0.8,0.5395,1,5,12,84,85,43,128,104,232,401,-6.274328542683,21.0899618483914,1,1,193,3.78931478506708,6.75204433533669,35,100,632,1
0.8,0.5395,1,5,12,97,98,27,125,80,205,428,-0.104779439738504,6.79972234103779,1,1,97,5.8863067406324,9.76901132969764,35,100,632,1
0.8,0.5395,1,5,12,88,89,70,159,97,256,377,1.57728387939238,-11.0962741574932,1,1,127,2.35875054106265,5.88865835882237,35,100,632,1
0.8,0.5395,1,5,12,86,87,30,117,92,209,424,2.83620491629127,24.0608267257076,1,1,133,-0.0185986680556051,7.50329455477034,35,100,632,1
0.8,0.5395,1,5,12,107,108,41,149,79,228,405,0.960535327446713,16.572022153099,1,1,61,7.86547793945608,10.6361592823462,35,100,632,1
0.8,0.5395,1,5,12,75,76,56,132,120,252,381,5.83572719441399,44.7987605956496,1,1,99,2.78281089051193,5.86071926016334,35,100,632,1
0.8,0.5395,1,5,12,95,96,42,138,83,221,412,2.96181575652948,-18.2544832259619,1,1,205,0.804584847345264,6.28475877066739,35,100,632,1
0.8,0.5395,1,5,12,77,78,50,128,84,212,421,5.43373262718655,32.0451698767322,1,1,87,4.5249425930959,10.5824296910778,35,100,632,1
0.8,0.5395,1,5,12,77,78,30,108,96,204,429,3.40384772869447,11.4917734989838,1,1,253,1.1665968111827,3.90236685902737,35,100,632,1
0.8,0.5395,1,5,12,78,79,33,112,101,213,420,-3.12152206344748,35.9332449246371,0,0,265,-0.0719786042275043,-0.0496688188724174,35,100,632,1
0.8,0.5395,1,5,12,83,84,24,108,106,214,419,4.42357360918246,39.3253728430915,1,1,101,0.533143068701594,3.62244540690487,35,100,632,1
0.8,0.5395,1,5,12,83,84,62,146,94,240,393,9.56557076439561,23.3913644842096,1,1,93,4.65014329764664,12.1588239117473,35,100,632,1
0.8,0.5395,1,5,12,90,91,23,114,82,196,437,2.69611826458758,4.12111779407802,1,1,107,2.81338699380011,8.05840297354128,35,100,632,1
0.8,0.5395,1,5,12,89,90,25,115,117,232,401,-7.53916187097286,36.6696049856853,1,1,85,5.36703038929605,3.74554685785318,35,100,632,1
0.8,0.5395,1,5,12,75,76,57,133,76,209,424,1.39504402363161,-0.529466599826032,0,0,249,0.770901963737647,1.01685716292878,35,100,632,1
0.8,0.5395,1,5,12,85,86,69,155,99,254,379,-2.37188250932245,18.9701912676615,1,1,281,0.328415985860877,0.288457745504477,35,100,632,1
0.8,0.5395,1,5,12,82,83,35,118,119,237,396,0.352608031975399,20.7184283176116,1,1,93,2.73929072822693,6.70096838454915,35,100,632,1
0.8,0.5395,1,5,12,96,97,51,148,78,226,407,6.65373132261854,3.91460785680806,1,1,115,1.04290060261702,10.5224556633992,35,100,632,1
0.8,0.5395,1,5,12,111,112,34,146,93,239,394,-0.667789160976942,2.81388136115672,1,1,139,2.48911715666271,10.2697771772065,35,100,632,1
0.8,0.5395,1,5,12,97,98,24,122,78,200,433,1.08653098473643,8.19680038735617,1,1,113,3.71721948549791,6.29626166980512,35,100,632,1
0.8,0.5395,1,5,12,80,81,33,114,86,200,433,5.96391368536397,21.4868507917491,1,1,73,5.081688842921,8.62530852572428,35,100,632,1
0.8,0.5395,1,5,12,81,82,45,127,84,211,422,12.5363939011985,12.4614672419697,1,1,95,2.53221075600508,13.2512575234267,35,100,632,1
0.8,0.5395,1,5,12,93,94,41,135,88,223,410,-1.44027531348507,22.9224601026859,1,1,109,3.72467438078252,7.81114173556335,35,100,632,1
0.8,0.5395,1,5,12,93,94,40,134,107,241,392,8.94159974328931,30.8284738514229,1,1,49,5.10613269086196,16.9175946443208,35,100,632,1
0.8,0.5395,1,5,12,98,99,44,143,80,223,410,6.65083563086954,-1.63793123688889,1,1,99,4.79601291174406,11.7535531697143,35,100,632,1
0.8,0.5395,1,5,12,108,109,31,140,97,237,396,-0.965439928002366,17.1160115679366,1,1,239,2.9554785911088,3.36203482787576,35,100,632,1
0.8,0.5395,1,5,12,94,95,42,137,270,407,226,-6.570182814862,19.5212184909386,1,1,313,1.87712498067695,7.25873721278127,35,100,632,1
0.8,0.5395,1,5,12,91,92,35,127,96,223,410,-7.14111055245758,58.8660095550704,1,1,85,5.648251236819,3.1340111913823,35,100,632,1
0.8,0.5395,1,5,12,82,83,61,144,85,229,404,2.81727928095683,10.1313992770778,1,1,113,2.69803818677788,5.97964926002983,35,100,632,1
0.8,0.5395,1,5,12,80,81,38,119,88,207,426,-3.34810942056802,5.9810643845696,1,1,103,1.55367125449463,2.96805216529064,35,100,632,1
0.8,0.5395,1,5,12,270,271,39,310,94,404,229,0,33.61364133541,1,1,121,11.5847364389452,17.2108956035658,35,100,632,1
0.8,0.5395,1,5,12,118,119,37,156,91,247,386,0.519842433648281,20.2520879538724,1,1,253,3.42729673991605,2.97518198165475,35,100,632,1
0.8,0.5395,1,5,12,77,78,52,130,76,206,427,16.2426381744738,10.0877141886892,1,1,97,1.6731981701192,17.0677785998603,35,100,632,1
0.8,0.5395,1,5,12,119,120,44,164,80,244,389,-0.129629844866304,27.9375165476609,1,1,153,1.94798462345866,5.90734298337615,35,100,632,1
0.8,0.5395,1,5,12,78,79,28,107,110,217,416,-2.07855480828744,10.5952349635836,1,1,145,3.23389401416418,8.10544199419339,35,100,632,1
0.8,0.5395,1,5,12,80,81,64,145,81,226,407,2.33619655171309,23.1115851568517,1,1,97,1.72515529713322,10.4642897406867,35,100,632,1
0.8,0.5395,1,5,12,94,95,55,150,89,239,394,5.92620231738538,29.9367880004543,1,1,137,1.13173215662384,5.84595585868385,35,100,632,1
0.8,0.5395,1,5,12,87,88,67,155,88,243,390,6.67231466258372,16.6893699577718,1,1,265,0.0168404281844712,1.80899409344596,35,100,632,1
0.8,0.5395,0,5,12,75,76,29,105,112,217,416,-2.13284625836625,-32.8618859247281,0,0,133,4.86311619990469,5.91802486532753,35,100,632,2
0.8,0.5395,0,5,12,85,86,28,114,87,201,432,-1.85952931997057,-30.714686394765,0,0,401,0.142027885197752,2.44914869886669,35,100,632,2
0.8,0.5395,0,5,12,102,103,47,150,75,225,408,0.769548617254636,-25.5407735595209,0,0,133,3.27529997987008,8.81114212373352,35,100,632,2
0.8,0.5395,0,5,12,83,84,29,113,81,194,439,-6.26322094911323,-37.2933969164346,0,0,201,1.15279504934755,3.29227518431364,35,100,632,2
0.8,0.5395,0,5,12,87,88,34,122,83,205,428,7.20425965612015,-29.0043512571476,0,0,93,3.89879755347951,9.66166425268851,35,100,632,2
0.8,0.5395,0,5,12,76,77,26,103,108,211,422,2.50695892930642,-25.1528671194497,0,0,133,4.45753403798148,4.47298659048967,35,100,632,2
0.8,0.5395,0,5,12,98,99,29,128,80,208,425,-6.18978260013213,-2.96909996157311,1,1,227,-1.62571779073652,-3.61089765533195,35,100,632,2
0.8,0.5395,0,5,12,77,78,36,114,116,230,403,0.498322316447718,-35.6164051855457,0,0,239,0.44785797960866,2.17386756825652,35,100,632,2
0.8,0.5395,0,5,12,79,80,47,127,91,218,415,-4.71839365227611,-20.5734260588304,0,0,435,1.46458105815545,-0.93107068538218,35,100,632,2
0.8,0.5395,0,5,12,79,80,49,129,114,243,390,-10.689994058195,-23.5688185791776,1,1,265,0.952661285097832,1.61587653122467,35,100,632,2
0.8,0.5395,0,5,12,101,102,39,141,105,246,387,1.48163647675462,-30.0512364532834,0,0,169,0.253536595513917,5.95385346002796,35,100,632,2
0.8,0.5395,0,5,12,89,90,32,122,76,198,435,-4.03904529470072,-10.4502384336139,0,0,199,1.5890637628112,4.99593482598356,35,100,632,2
0.8,0.5395,0,5,12,78,79,32,111,75,186,447,3.22022024088411,-12.1471121315959,0,0,157,1.14708639609514,5.46732608173147,35,100,632,2
0.8,0.5395,0,5,12,91,92,26,118,99,217,416,-8.51560606068378,-14.6875463637646,1,1,283,1.11684203695511,0.427522172695841,35,100,632,2
0.8,0.5395,0,5,12,121,122,27,149,90,239,394,-0.372623077920242,-24.2838479924746,0,0,85,8.67636982952407,9.83582701580444,35,100,632,2
0.8,0.5395,0,5,12,116,117,65,182,89,271,362,-3.09859381324946,-3.85715706743739,0,0,121,4.48059442397643,8.71725231541849,35,100,632,2
0.8,0.5395,0,5,12,78,79,31,110,78,188,445,12.6082438887943,-28.0624419013213,0,0,85,3.68401418117922,15.3090641386698,35,100,632,2
0.8,0.5395,0,5,12,86,87,23,110,75,185,448,-3.65083120495862,10.2794225237644,0,0,289,4.45512527696123,2.70154820511305,35,100,632,2
