subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 30, 1, 37, S4-20.jpg, 2, 0.62, NaN, 1, 0, 4.4628, 4.4651
 30, 1, 38, S3-12.jpg, 1, 0.57, NaN, 1, 1, 5.3067, 5.3089
 30, 1, 39, S4-20.jpg, 2, 0.64, NaN, 2, 1, 4.8760, 4.8783
 30, 1, 40, S3-12.jpg, 1, 0.55, NaN, 1, 1, 4.0785, 4.0807
 30, 1, 41, S4-20.jpg, 2, 0.63, NaN, 2, 1, 3.9088, 3.9108
 30, 1, 42, S3-12.jpg, 1, 0.54, NaN, NaN, 0, NaN, 6.7049
 30, 1, 43, S4-20.jpg, 2, 0.62, NaN, 1, 0, 2.5897, 2.5917
 30, 1, 44, S3-12.jpg, 1, 0.57, NaN, 2, 0, 3.7485, 3.7503
 30, 1, 45, S4-20.jpg, 2, 0.64, NaN, 2, 1, 5.9483, 5.9504
 30, 1, 46, S3-12.jpg, 1, 0.61, NaN, 1, 1, 1.8981, 1.9004
 30, 1, 47, S3-12.jpg, 1, 0.70, NaN, 1, 1, 2.0644, 2.0667
 30, 1, 48, S3-12.jpg, 1, 0.59, NaN, 1, 1, 3.7693, 3.7715
 30, 1, 49, S3-12.jpg, 1, 0.69, NaN, 1, 1, 2.7847, 2.7870
 30, 1, 50, S4-20.jpg, 2, 0.49, NaN, 2, 1, 5.1674, 5.1697
 30, 1, 51, S3-12.jpg, 1, 0.67, NaN, 1, 1, 3.6655, 3.6672
 30, 1, 52, S4-20.jpg, 2, 0.47, NaN, 1, 0, 4.2543, 4.2566
 30, 1, 53, S4-20.jpg, 2, 0.63, NaN, 2, 1, 1.9202, 1.9225
 30, 1, 54, S4-20.jpg, 2, 0.51, NaN, 2, 1, 3.4902, 3.4924
 30, 1, 55, S4-20.jpg, 2, 0.62, NaN, 2, 1, 4.3083, 4.3106
 30, 1, 56, S3-12.jpg, 1, 0.58, NaN, 1, 1, 4.9928, 4.9950
 30, 1, 57, S4-20.jpg, 2, 0.61, NaN, 2, 1, 5.4074, 5.4096
 30, 1, 58, S3-12.jpg, 1, 0.56, NaN, 1, 1, 4.0871, 4.0894
 30, 1, 59, S4-20.jpg, 2, 0.61, NaN, 2, 1, 1.4627, 1.4651
 30, 1, 60, S4-20.jpg, 2, 0.49, NaN, 1, 0, 2.3961, 2.3984
 30, 1, 61, S3-12.jpg, 1, 0.66, NaN, 1, 1, 5.2157, 5.2180
 30, 1, 62, S3-12.jpg, 1, 0.55, NaN, 2, 0, 5.9685, 5.9703
 30, 1, 63, S3-12.jpg, 1, 0.65, NaN, NaN, 0, NaN, 6.3466
 30, 1, 64, S3-12.jpg, 1, 0.58, NaN, 1, 1, 4.5958, 4.5981
 30, 1, 65, S4-20.jpg, 2, 0.60, NaN, 2, 1, 1.7112, 1.7134
 30, 1, 66, S3-12.jpg, 1, 0.57, NaN, 1, 1, 3.0616, 3.0638
 30, 1, 67, S4-20.jpg, 2, 0.60, NaN, 2, 1, 3.4322, 3.4349
 30, 1, 68, S4-20.jpg, 2, 0.53, NaN, 2, 1, 4.7093, 4.7111
 30, 1, 69, S4-20.jpg, 2, 0.59, NaN, 2, 1, 4.5822, 4.5844
 30, 1, 70, S4-20.jpg, 2, 0.51, NaN, 2, 1, 3.9584, 3.9607
 30, 1, 71, S4-20.jpg, 2, 0.59, NaN, 2, 1, 4.5508, 4.5528
 30, 1, 72, S3-12.jpg, 1, 0.56, NaN, 1, 1, 2.4225, 2.4248
 30, 1, 73, S4-20.jpg, 2, 0.59, NaN, 2, 1, 2.7334, 2.7354
 30, 1, 74, S3-12.jpg, 1, 0.55, NaN, 2, 0, 5.2323, 5.2345
 30, 1, 75, S3-12.jpg, 1, 0.67, NaN, 1, 1, 4.1533, 4.1555
 30, 1, 76, S4-20.jpg, 2, 0.50, NaN, 2, 1, 3.9694, 3.9717
 30, 1, 77, S3-12.jpg, 1, 0.66, NaN, NaN, 0, NaN, 6.3481
 30, 1, 78, S4-20.jpg, 2, 0.48, NaN, 2, 1, 2.9121, 2.9144
 30, 1, 79, S3-12.jpg, 1, 0.69, NaN, 2, 0, 5.7577, 5.7600
 30, 1, 80, S4-20.jpg, 2, 0.47, NaN, 2, 1, 1.8735, 1.8758
