subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
 30, 1, 26, S4-20.jpg, 2, 2, red, 1, 2, 1, 2.1390, 1.3333, 1
 30, 1, 27, S4-20.jpg, 2, 2, red, 1, 2, 1, 1.9509, 1.4000, 1
 30, 1, 28, S3-12.jpg, 1, 3, yellow, NaN, 1, 1, 2.5470, 1.4500, 1
 30, 1, 29, S4-20.jpg, 2, 2, red, 1, 2, 1, 2.4327, 1.4000, 1
 30, 1, 30, S3-12.jpg, 1, 1, blue, 1, 1, 1, 1.9267, 1.2667, 1
 30, 1, 31, S4-20.jpg, 2, 2, red, 1, 2, 1, 2.4800, 1.8333, 1
 30, 1, 32, S3-12.jpg, 1, 1, blue, 1, 1, 1, 1.9853, 1.2667, 1
 30, 1, 33, S4-20.jpg, 2, 2, red, 1, 2, 1, 2.1029, 1.5667, 1
 30, 1, 34, S4-20.jpg, 2, 3, yellow, NaN, 2, 1, 2.3973, 1.7500, 1
 30, 1, 35, S3-12.jpg, 1, 1, blue, 1, 1, 1, 2.3738, 1.6833, 1
 30, 1, 36, S4-20.jpg, 2, 3, yellow, NaN, 2, 1, 2.1627, 1.3167, 1
 30, 1, 37, S3-12.jpg, 1, 3, yellow, NaN, 1, 1, 1.9866, 1.2833, 1
 30, 1, 38, S3-12.jpg, 1, 2, red, 0, 1, 1, 2.0920, 1.3000, 1
 30, 1, 39, S3-12.jpg, 1, 3, yellow, NaN, 1, 1, 2.0097, 1.3833, 1
 30, 1, 40, S4-20.jpg, 2, 2, red, 1, 2, 1, 2.5501, 1.7833, 1
 30, 1, 41, S3-12.jpg, 1, 1, blue, 1, 2, 0, 2.4562, 1.4167, 1
 30, 1, 42, S3-12.jpg, 1, 1, blue, 1, 1, 1, 2.4916, 1.8167, 1
 30, 1, 43, S3-12.jpg, 1, 1, blue, 1, 1, 1, 1.7629, 1.2833, 1
 30, 1, 44, S4-20.jpg, 2, 1, blue, 0, 2, 1, 2.3692, 1.6333, 1
 30, 1, 45, S4-20.jpg, 2, 1, blue, 0, 2, 1, 2.4319, 1.4833, 1
 30, 1, 46, S4-20.jpg, 2, 2, red, 1, 2, 1, 2.6917, 1.7333, 1
 30, 1, 47, S4-20.jpg, 2, 3, yellow, NaN, 2, 1, 1.8571, 1.4333, 1
 30, 1, 48, S4-20.jpg, 2, 3, yellow, NaN, 2, 1, 2.0020, 1.4167, 1
 30, 1, 49, S3-12.jpg, 1, 1, blue, 1, 1, 1, 1.8334, 1.3667, 1
 30, 1, 50, S4-20.jpg, 2, 2, red, 1, 2, 1, 4.1506, 3.2500, 1
 30, 1, 51, S4-20.jpg, 2, 3, yellow, NaN, 2, 1, 2.0909, 1.2667, 1
 30, 1, 52, S3-12.jpg, 1, 3, yellow, NaN, 1, 1, 2.0571, 1.3500, 1
 30, 1, 53, S3-12.jpg, 1, 1, blue, 1, 1, 1, 2.1387, 1.4667, 1
 30, 1, 54, S4-20.jpg, 2, 3, yellow, NaN, 2, 1, 2.7034, 1.9333, 1
 30, 1, 55, S4-20.jpg, 2, 3, yellow, NaN, 2, 1, 2.0560, 1.4667, 1
 30, 1, 56, S3-12.jpg, 1, 1, blue, 1, 1, 1, 2.5618, 1.9167, 1
 30, 1, 57, S3-12.jpg, 1, 3, yellow, NaN, 1, 1, 2.7151, 1.6667, 1
 30, 1, 58, S4-20.jpg, 2, 2, red, 1, 2, 1, 3.0797, 1.9000, 1
 30, 1, 59, S4-20.jpg, 2, 1, blue, 0, 2, 1, 1.9743, 1.3000, 1
 30, 1, 60, S4-20.jpg, 2, 2, red, 1, 2, 1, 2.3154, 1.8000, 1
 30, 1, 61, S3-12.jpg, 1, 1, blue, 1, 1, 1, 2.0333, 1.3667, 1
 30, 1, 62, S4-20.jpg, 2, 2, red, 1, 2, 1, 2.3738, 1.6167, 1
 30, 1, 63, S3-12.jpg, 1, 2, red, 0, 1, 1, 1.9512, 1.2500, 1
 30, 1, 64, S4-20.jpg, 2, 2, red, 1, 2, 1, 1.9853, 1.5333, 1
 30, 1, 65, S4-20.jpg, 2, 2, red, 1, 2, 1, 1.9163, 1.3500, 1
 30, 1, 66, S4-20.jpg, 2, 3, yellow, NaN, 2, 1, 2.0097, 1.2500, 1
 30, 1, 67, S3-12.jpg, 1, 1, blue, 1, 1, 1, 2.2672, 1.6000, 1
 30, 1, 68, S3-12.jpg, 1, 2, red, 0, 1, 1, 2.1621, 1.5167, 1
 30, 1, 69, S3-12.jpg, 1, 1, blue, 1, 1, 1, 1.8680, 1.2500, 1
 30, 1, 70, S3-12.jpg, 1, 2, red, 0, 1, 1, 1.8210, 1.3000, 1
 30, 1, 71, S3-12.jpg, 1, 1, blue, 1, 1, 1, 2.4896, 1.8833, 1
 30, 1, 72, S3-12.jpg, 1, 3, yellow, NaN, 1, 1, 2.5981, 1.8500, 1
 30, 1, 73, S3-12.jpg, 1, 3, yellow, NaN, 1, 1, 1.8695, 1.2500, 1
 30, 1, 74, S3-12.jpg, 1, 3, yellow, NaN, 1, 1, 2.2329, 1.7000, 1
 30, 1, 75, S3-12.jpg, 1, 1, blue, 1, 1, 1, 2.1157, 1.5167, 1
