subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 23, 1, 78, S3-12.jpg, 1, 0.57, 223, 1, 1, 3.8467, 3.8474
 23, 1, 79, S4-20.jpg, 2, 0.51, 241, 1, 0, 4.1716, 4.1726
 23, 1, 80, S3-12.jpg, 1, 0.56, 273, 1, 1, 4.7452, 4.7462
 23, 1, 81, S4-20.jpg, 2, 0.52, 277, 2, 1, 4.7828, 4.7836
 23, 1, 82, S3-12.jpg, 1, 0.55, 212, 2, 0, 3.6899, 3.6913
 23, 1, 83, S4-20.jpg, 2, 0.52, 183, 2, 1, 3.1826, 3.1834
 23, 1, 84, S4-20.jpg, 2, 0.57, 221, 2, 1, 3.8261, 3.8275
 23, 1, 85, S4-20.jpg, 2, 0.51, 199, 1, 0, 3.4583, 3.4593
 23, 1, 86, S3-12.jpg, 1, 0.57, 165, 1, 1, 2.8776, 2.8785
 23, 1, 87, S3-12.jpg, 1, 0.64, 395, 2, 0, 6.7821, 6.7828
 23, 1, 88, S3-12.jpg, 1, 0.56, 86, 1, 1, 1.4877, 1.4885
 23, 1, 89, S4-20.jpg, 2, 0.52, 344, 1, 0, 5.9585, 5.9593
 23, 1, 90, S3-12.jpg, 1, 0.55, 183, 1, 1, 3.1870, 3.1885
 23, 1, 91, S4-20.jpg, 2, 0.54, 66, 1, 0, 1.1771, 1.1786
 23, 1, 92, S3-12.jpg, 1, 0.54, 66, 1, 1, 1.1921, 1.1929
 23, 1, 93, S3-12.jpg, 1, 0.67, 62, 1, 1, 1.0687, 1.0696
 23, 1, 94, S3-12.jpg, 1, 0.53, 85, 1, 1, 1.4926, 1.4934
 23, 1, 95, S3-12.jpg, 1, 0.66, 98, 1, 1, 1.7131, 1.7138
 23, 1, 96, S3-12.jpg, 1, 0.52, 165, 1, 1, 2.8536, 2.8545
 23, 1, 97, S3-12.jpg, 1, 0.65, 409, 1, 1, 7.0640, 7.0654
 23, 1, 98, S3-12.jpg, 1, 0.51, 113, 1, 1, 1.9918, 1.9924
 23, 1, 99, S3-12.jpg, 1, 0.64, 172, 1, 1, 2.9599, 2.9609
 23, 1, 100, S4-20.jpg, 2, 0.56, 262, 2, 1, 4.5479, 4.5487
