"subID","block","trial","targetImage","targetIdx","coherence","staircase","respFrame","response","accuracy","RT","flickerDuration","accuracyFactor","zlogRT"
"55",1,1," S2-19.jpg",2,0.7343,1,0,NA,0,NA,3.3372,"0",NA
"55",1,2," S1-15.jpg",1,0.5843,2,0,NA,0,NA,3.474,"0",NA
"55",1,3," S2-19.jpg",2,0.8148,1,0,NA,0,NA,3.4714,"0",NA
"55",1,4," S1-15.jpg",1,0.6648,2,50,2,0,0.835,0.8381,"0",-0.487301201100852
"55",1,5," S2-19.jpg",2,0.8594,1,104,1,0,1.5702,1.5734,"0",1.20679676109969
"55",1,6," S1-15.jpg",1,0.7094,2,93,2,0,1.4362,1.4391,"0",0.967507738041919
"55",1,7," S2-19.jpg",2,0.8857,1,80,1,0,1.2515,1.2541,"0",0.598234309134089
"55",1,8," S1-15.jpg",1,0.7357,2,96,1,1,1.4691,1.4732,"1",1.0282653056072
"55",1,9," S2-19.jpg",2,0.9019,1,96,2,1,1.4862,1.489,"1",1.05930920612349
"55",1,10," S2-19.jpg",2,0.5843,2,104,2,1,1.5824,1.5847,"1",1.22755880126999
"55",1,11," S2-19.jpg",2,0.8972,1,79,2,1,1.2358,1.2383,"1",0.56436906974161
"55",1,12," S1-15.jpg",1,0.7282,2,82,1,1,1.2753,1.2777,"1",0.648769723629358
"55",1,13," S2-19.jpg",2,0.8919,1,122,2,1,1.8084,1.8105,"1",1.58567791519056
"55",1,14," S2-19.jpg",2,0.5464,2,123,2,1,1.8504,1.8528,"1",1.64726740358105
"55",1,15," S2-19.jpg",2,0.8861,1,125,1,0,1.8637,1.8658,"0",1.66647959053963
"55",1,16," S1-15.jpg",1,0.72,2,97,2,0,1.4845,1.4869,"0",1.0562390032619
"55",1,17," S2-19.jpg",2,0.9004,1,104,1,0,1.5796,1.582,"0",1.22280793091952
"55",1,18," S1-15.jpg",1,0.7397,2,116,1,1,1.7394,1.7418,"1",1.48132090519595
"55",1,19," S2-19.jpg",2,0.9101,1,109,2,1,1.6373,1.6396,"1",1.31904928663039
"55",1,20," S2-19.jpg",2,0.5094,2,87,1,0,1.3183,1.3207,"0",0.737727138610459
"55",1,21," S1-15.jpg",1,0.7343,1,96,1,1,1.4676,1.47,"1",1.02552493933819
"55",1,22," S2-19.jpg",2,0.5918,2,102,1,0,1.4913,1.4938,"0",1.06849878754903
"55",1,23," S1-15.jpg",1,0.6964,1,64,1,1,1.0208,1.0231,"1",0.0516492793279245
"55",1,24," S1-15.jpg",1,0.7335,2,41,1,1,0.6955,0.6979,"1",-0.977672214463265
"55",1,25," S2-19.jpg",2,0.9068,1,60,2,1,0.9486,0.9511,"1",-0.145127951293326
"55",1,26," S1-15.jpg",1,0.7267,2,48,1,1,0.8123,0.8147,"1",-0.561237473337187
"55",1,27," S2-19.jpg",2,0.9032,1,74,2,1,1.1634,1.1655,"1",0.402419091886772
"55",1,28," S2-19.jpg",2,0.6581,2,91,2,1,1.4179,1.4203,"1",0.933107238008665
"55",1,29," S1-15.jpg",1,0.6594,1,65,1,1,1.0337,1.0359,"1",0.0853365768086172
"55",1,30," S1-15.jpg",1,0.7194,2,92,1,1,1.3871,1.3896,"1",0.874194093284838
"55",1,31," S1-15.jpg",1,0.6263,1,144,1,1,2.0918,2.0942,"1",1.97620932230603
"55",1,32," S1-15.jpg",1,0.7116,2,85,1,1,1.3145,1.3171,"1",0.729983538301441
"55",1,33," S1-15.jpg",1,0.5981,1,102,1,1,1.5448,1.5471,"1",1.16304835943888
"55",1,34," S1-15.jpg",1,0.7034,2,39,1,1,0.6718,0.6742,"1",-1.07067692206928
"55",1,35," S2-19.jpg",2,0.8994,1,74,2,1,1.1936,1.1959,"1",0.471165185924569
"55",1,36," S2-19.jpg",2,0.6379,2,57,1,0,0.9023,0.9035,"0",-0.279362882738139
"55",1,37," S1-15.jpg",1,0.5751,1,80,1,1,1.2577,1.2599,"1",0.611490971459979
"55",1,38," S1-15.jpg",1,0.6949,2,103,1,1,1.5499,1.5523,"1",1.17188991975367
"55",1,39," S2-19.jpg",2,0.8951,1,78,2,1,1.2322,1.2346,"1",0.556543165077057
"55",1,40," S2-19.jpg",2,0.6858,2,84,2,1,1.3199,1.3222,"1",0.740980926358269
"55",1,41," S2-19.jpg",2,0.8905,1,114,1,0,1.6755,1.678,"0",1.38091703275361
"55",1,42," S1-15.jpg",1,0.6864,2,57,1,1,0.935,0.9375,"1",-0.183865726368382
"55",1,43," S2-19.jpg",2,0.9013,1,47,1,0,0.7991,0.8015,"0",-0.605187301956412
"55",1,44," S1-15.jpg",1,0.6776,2,37,1,1,0.6503,0.6531,"1",-1.15793172503036
"55",1,45," S1-15.jpg",1,0.5562,1,67,1,1,1.0703,1.0724,"1",0.178674054654521
"55",1,46," S2-19.jpg",2,0.671,2,55,2,1,0.8966,0.899,"1",-0.296362775700718
"55",1,47," S1-15.jpg",1,0.541,1,34,1,1,0.6022,0.6064,"1",-1.36406963950429
"55",1,48," S2-19.jpg",2,0.6557,2,58,1,0,0.9545,0.9567,"0",-0.128495023838
"55",1,49," S2-19.jpg",2,0.9097,1,45,2,1,0.7659,0.7683,"1",-0.719019678649381
"55",1,50," S1-15.jpg",1,0.669,2,51,1,1,0.8203,0.8227,"1",-0.534947474283444
"55",1,51," S1-15.jpg",1,0.5287,1,39,1,1,0.6801,0.6826,"1",-1.03773750715905
"55",1,52," S1-15.jpg",1,0.6606,2,42,1,1,0.7224,0.7249,"1",-0.875875047926636
"55",1,53," S2-19.jpg",2,0.9067,1,100,1,0,1.5274,1.5295,"0",1.13266181556541
"55",1,54," S2-19.jpg",2,0.6927,2,53,2,1,0.8582,0.8606,"1",-0.413784873362612
"55",1,55," S2-19.jpg",2,0.9139,1,35,1,0,0.6048,0.6074,"0",-1.35251267846511
"55",1,56," S2-19.jpg",2,0.6805,2,52,2,1,0.8596,0.8618,"1",-0.409412347035998
"55",1,57," S1-15.jpg",1,0.5186,1,64,1,1,1.0203,1.0228,"1",0.0503350152736875
"55",1,58," S2-19.jpg",2,0.668,2,70,1,0,1.1074,1.1096,"0",0.270084279956543
"55",1,59," S1-15.jpg",1,0.5102,1,47,1,1,0.7967,0.7991,"1",-0.613256121597852
"55",1,60," S2-19.jpg",2,0.6978,2,72,1,0,1.1278,1.13,"0",0.319051194225681
"55",1,61," S1-15.jpg",1,0.5034,1,49,2,0,0.7834,0.7858,"0",-0.658416151855914
"55",1,62," S1-15.jpg",1,0.6525,2,27,1,1,0.4831,0.4885,"1",-1.95521104944338
"55",1,63," S1-15.jpg",1,0.5179,1,38,1,1,0.6583,0.6607,"1",-1.12513236416144
"55",1,64," S2-19.jpg",2,0.7218,2,60,2,1,0.9894,0.9916,"1",-0.0321620259892857
"55",1,65," S1-15.jpg",1,0.51,1,60,1,1,0.9818,0.9842,"1",-0.0528473321550164
"55",1,66," S1-15.jpg",1,0.6447,2,33,1,1,0.5919,0.5943,"1",-1.41034866413897
"55",1,67," S2-19.jpg",2,0.9192,1,46,2,1,0.7765,0.7787,"1",-0.682148027543891
"55",1,68," S2-19.jpg",2,0.7138,2,45,1,0,0.7607,0.7631,"0",-0.737294648318331
"55",1,69," S1-15.jpg",1,0.5036,1,31,1,1,0.5448,0.5489,"1",-1.6327824130213
"55",1,70," S1-15.jpg",1,0.6373,2,29,1,1,0.5474,0.5549,"1",-1.62001070752025
"55",1,71," S2-19.jpg",2,0.9172,1,41,2,1,0.7134,0.7158,"1",-0.909505379417019
"55",1,72," S2-19.jpg",2,0.7323,2,37,1,0,0.6707,0.6731,"0",-1.07507289882688
"55",1,73," S2-19.jpg",2,0.9151,1,42,2,1,0.7201,0.7225,"1",-0.884429442568766
"55",1,74," S1-15.jpg",1,0.6299,2,38,1,1,0.6416,0.6441,"1",-1.19406221234665
"55",1,75," S1-15.jpg",1,0.498,1,36,1,1,0.6214,0.624,"1",-1.27987696460365
"55",1,76," S1-15.jpg",1,0.6231,2,30,1,1,0.5289,0.5334,"1",-1.71223770354794
"55",1,77," S2-19.jpg",2,0.9128,1,31,1,0,0.5591,0.5671,"0",-1.56327878128167
"55",1,78," S1-15.jpg",1,0.6166,2,57,1,1,0.9269,0.9293,"1",-0.207206127002077
"55",1,79," S1-15.jpg",1,0.4932,1,43,1,1,0.7035,0.7059,"1",-0.946992316850276
"55",1,80," S2-19.jpg",2,0.7464,2,55,2,1,0.8893,0.8917,"1",-0.31829309935722
"56",1,1," S4-20.jpg",1,0.7343,1,139,1,1,1.9304,1.9332,"1",1.19057198527636
"56",1,2," S4-20.jpg",1,0.5843,2,134,1,1,1.9809,1.9837,"1",1.26330978450065
"56",1,3," S4-20.jpg",1,0.6964,1,75,1,1,1.14,1.1432,"1",-0.29296455655136
"56",1,4," S3-12.jpg",2,0.5843,2,47,1,0,0.7493,0.7517,"0",-1.47496299376025
"56",1,5," S3-12.jpg",2,0.7343,1,192,2,1,2.7708,2.7755,"1",2.20854100706186
"56",1,6," S3-12.jpg",2,0.6648,2,0,NA,0,NA,3.4396,"0",NA
"56",1,7," S3-12.jpg",2,0.6964,1,86,2,1,1.3005,1.3033,"1",0.0780485830940392
"56",1,8," S4-20.jpg",1,0.5464,2,101,2,0,1.4864,1.4883,"0",0.454378860092882
"56",1,9," S3-12.jpg",2,0.6594,1,132,2,1,1.9173,1.9196,"1",1.1713924737249
"56",1,10," S3-12.jpg",2,0.7094,2,107,2,1,1.6108,1.6129,"1",0.680765403088511
"56",1,11," S3-12.jpg",2,0.6263,1,108,1,0,1.6132,1.615,"0",0.684958955363677
"56",1,12," S4-20.jpg",1,0.6335,2,153,2,0,2.2421,2.2445,"0",1.61218699562779
"56",1,13," S3-12.jpg",2,0.7009,1,153,2,1,2.2426,2.2447,"1",1.61281505743115
"56",1,14," S3-12.jpg",2,0.6971,2,121,2,1,1.7999,1.8021,"1",0.993416079704335
"56",1,15," S4-20.jpg",1,0.6594,1,92,1,1,1.3927,1.3948,"1",0.270977726927912
"56",1,16," S4-20.jpg",1,0.6888,2,79,1,1,1.1976,1.1998,"1",-0.154127315137814
"56",1,17," S3-12.jpg",2,0.6714,1,111,1,0,1.6684,1.6705,"0",0.779726618817282
"56",1,18," S4-20.jpg",1,0.6731,2,156,1,1,2.274,2.2761,"1",1.6519793951739
"56",1,19," S4-20.jpg",1,0.6263,1,93,2,0,1.3931,1.3953,"0",0.271786591534766
"56",1,20," S3-12.jpg",2,0.6836,2,126,2,1,1.8463,1.8485,"1",1.06510742186633
"56",1,21," S3-12.jpg",2,0.7379,1,67,2,1,1.0347,1.0369,"1",-0.565946889880101
"56",1,22," S3-12.jpg",2,0.6693,2,75,1,0,1.1403,1.1421,"0",-0.292223425443844
"56",1,23," S4-20.jpg",1,0.7009,1,55,2,0,0.8892,0.8913,"0",-0.992797904823146
"56",1,24," S4-20.jpg",1,0.6563,2,56,1,1,0.8858,0.8883,"1",-1.00358853636048
"56",1,25," S3-12.jpg",2,0.7127,1,71,1,0,1.1041,1.1062,"0",-0.38309158815557
"56",1,26," S3-12.jpg",2,0.7034,2,154,2,1,2.1373,2.1394,"1",1.47735425508014
"56",1,27," S4-20.jpg",1,0.7724,1,117,2,0,1.7364,1.7388,"0",0.892249496797369
"56",1,28," S4-20.jpg",1,0.6389,2,88,1,1,1.3372,1.3396,"1",0.15643385415792
"56",1,29," S3-12.jpg",2,0.7695,1,74,2,1,1.1108,1.1129,"1",-0.366050874589001
"56",1,30," S3-12.jpg",2,0.6924,2,69,1,0,1.0855,1.0876,"0",-0.430946263991571
"56",1,31," S4-20.jpg",1,0.827,1,55,2,0,0.8756,0.8778,"0",-1.0362107033641
"56",1,32," S4-20.jpg",1,0.6216,2,111,1,1,1.6646,1.6665,"1",0.773303969001806
"56",1,33," S4-20.jpg",1,0.8646,1,85,1,1,1.2859,1.2882,"1",0.0462485516432238
"56",1,34," S4-20.jpg",1,0.6049,2,79,1,1,1.2169,1.219,"1",-0.10909698598721
"56",1,35," S3-12.jpg",2,0.7483,1,62,2,1,0.9682,0.9703,"1",-0.753052931407531
"56",1,36," S3-12.jpg",2,0.7181,2,94,2,1,1.4075,1.4096,"1",0.300752090039469
"56",1,37," S3-12.jpg",2,0.7281,1,87,2,1,1.3089,1.3114,"1",0.0961830962346673
"56",1,38," S3-12.jpg",2,0.7094,2,70,2,1,1.0892,1.0913,"1",-0.421361783870171
"56",1,39," S3-12.jpg",2,0.7095,1,57,2,1,0.8925,0.8946,"1",-0.982364029838765
"56",1,40," S4-20.jpg",1,0.5891,2,86,1,1,1.2939,1.2962,"1",0.0637176750577826
"56",1,41," S4-20.jpg",1,0.8539,1,85,1,1,1.3066,1.3087,"1",0.0912292902220701
"56",1,42," S3-12.jpg",2,0.7002,2,156,2,1,2.2604,2.2625,"1",1.63508330750031
"56",1,43," S3-12.jpg",2,0.6928,1,141,2,1,2.0596,2.0617,"1",1.37304861412907
"56",1,44," S4-20.jpg",1,0.5741,2,61,1,1,0.9598,0.9622,"1",-0.77759667339242
"56",1,45," S3-12.jpg",2,0.6778,1,84,2,1,1.2712,1.2733,"1",0.0138638292145463
"56",1,46," S4-20.jpg",1,0.5603,2,105,1,1,1.5724,1.5745,"1",0.61280528283916
"56",1,47," S4-20.jpg",1,0.8422,1,79,1,1,1.1966,1.1991,"1",-0.156480225439086
"56",1,48," S4-20.jpg",1,0.5474,2,108,1,1,1.6139,1.6159,"1",0.686180899624112
"56",1,49," S3-12.jpg",2,0.6642,1,76,1,0,1.1668,1.1689,"0",-0.227514479188088
"56",1,50," S3-12.jpg",2,0.6905,2,136,2,1,1.994,1.9961,"1",1.28187553172421
"56",1,51," S3-12.jpg",2,0.6941,1,110,2,1,1.6308,1.6329,"1",0.715522368769279
"56",1,52," S4-20.jpg",1,0.5355,2,63,2,0,0.9742,0.9763,"0",-0.73565170992996
"56",1,53," S4-20.jpg",1,0.8298,1,43,1,1,0.7021,0.7043,"1",-1.6582255844151
"56",1,54," S3-12.jpg",2,0.6807,2,41,2,1,0.6696,0.6721,"1",-1.79172251518296
"56",1,55," S4-20.jpg",1,0.8169,1,38,1,1,0.6318,0.6343,"1",-1.95539246347116
"56",1,56," S4-20.jpg",1,0.5638,2,70,1,1,1.0646,1.0669,"1",-0.485706722813797
"56",1,57," S3-12.jpg",2,0.6808,1,50,2,1,0.7942,0.7965,"1",-1.31104447299062
"56",1,58," S4-20.jpg",1,0.5524,2,44,2,0,0.7146,0.7167,"0",-1.60851954476705
"56",1,59," S4-20.jpg",1,0.8038,1,72,1,1,1.0957,1.0978,"1",-0.404602755137933
"56",1,60," S3-12.jpg",2,0.6709,2,108,2,1,1.6081,1.6106,"1",0.676040181783222
"56",1,61," S4-20.jpg",1,0.7911,1,48,1,1,0.7494,0.7515,"1",-1.47458711216126
"56",1,62," S3-12.jpg",2,0.6612,2,95,2,1,1.4396,1.442,"1",0.364268579467757
"56",1,63," S4-20.jpg",1,0.7787,1,63,1,1,0.9836,0.9854,"1",-0.708604115917844
"56",1,64," S3-12.jpg",2,0.6517,2,98,1,0,1.4739,1.4757,"0",0.430591697488291
"56",1,65," S3-12.jpg",2,0.6688,1,121,2,1,1.7989,1.801,"1",0.991850741908206
"56",1,66," S4-20.jpg",1,0.5783,2,48,1,1,0.7713,0.7734,"1",-1.39345433022405
"56",1,67," S3-12.jpg",2,0.6579,1,79,2,1,1.1976,1.1998,"1",-0.154127315137814
"56",1,68," S4-20.jpg",1,0.5671,2,73,1,1,1.1236,1.1258,"1",-0.333779343533342
"56",1,69," S4-20.jpg",1,0.7669,1,131,1,1,1.9208,1.9231,"1",1.17652956936346
"56",1,70," S4-20.jpg",1,0.5567,2,86,1,1,1.2992,1.3013,"1",0.0752315890636285
"56",1,71," S3-12.jpg",2,0.648,1,113,2,1,1.6828,1.6849,"1",0.803933040247556
"56",1,72," S4-20.jpg",1,0.5471,2,120,1,1,1.7721,1.7744,"1",0.94957231010486
"56",1,73," S4-20.jpg",1,0.7556,1,82,1,1,1.2445,1.2467,"1",-0.0459269882947912
"56",1,74," S4-20.jpg",1,0.5383,2,69,1,1,1.066,1.0681,"1",-0.482005101835158
"56",1,75," S3-12.jpg",2,0.6389,1,109,1,0,1.6237,1.6261,"0",0.703232689920103
"56",1,76," S4-20.jpg",1,0.53,2,53,1,1,0.8498,0.852,"1",-1.12045258451811
"56",1,77," S4-20.jpg",1,0.7451,1,52,1,1,0.8358,0.8374,"1",-1.16724217801811
"56",1,78," S3-12.jpg",2,0.6736,2,34,2,1,0.59,0.5925,"1",-2.14819442991631
"56",1,79," S3-12.jpg",2,0.6595,1,45,2,1,0.7285,0.7306,"1",-1.55425732235143
"56",1,80," S3-12.jpg",2,0.6647,2,47,2,1,0.7632,0.7654,"1",-1.42319069887127
"57",1,1," S2-19.jpg",2,0.7343,1,0,NA,0,NA,3.3279,"0",NA
"57",1,2," S1-15.jpg",1,0.5843,2,175,1,1,2.5356,2.5383,"1",2.5216410906908
"57",1,3," S1-15.jpg",1,0.7343,1,99,1,1,1.5051,1.5084,"1",0.926976099526384
"57",1,4," S1-15.jpg",1,0.5464,2,99,1,1,1.4955,1.4984,"1",0.907412414254905
"57",1,5," S2-19.jpg",2,0.8148,1,119,2,1,1.7659,1.7691,"1",1.41555636320232
"57",1,6," S1-15.jpg",1,0.5094,2,97,1,1,1.4828,1.4872,"1",0.881337435130738
"57",1,7," S2-19.jpg",2,0.7934,1,66,2,1,1.0341,1.0374,"1",-0.220561336042726
"57",1,8," S1-15.jpg",1,0.4763,2,73,1,1,1.1368,1.1389,"1",0.0689336069920453
"57",1,9," S1-15.jpg",1,0.6964,1,84,1,1,1.2836,1.2861,"1",0.440262160497551
"57",1,10," S1-15.jpg",1,0.4481,2,83,1,1,1.2968,1.2992,"1",0.471542880718652
"57",1,11," S2-19.jpg",2,0.7708,1,82,2,1,1.2639,1.2663,"1",0.392974617594149
"57",1,12," S1-15.jpg",1,0.4251,2,126,2,0,1.8685,1.871,"0",1.58822605121698
"57",1,13," S2-19.jpg",2,0.7478,1,102,1,0,1.5456,1.5481,"0",1.00815947310407
"57",1,14," S2-19.jpg",2,0.5843,2,96,1,0,1.4961,1.4986,"0",0.908638818907099
"57",1,15," S2-19.jpg",2,0.8021,1,136,2,1,2.0242,2.027,"1",1.832938180405
"57",1,16," S1-15.jpg",1,0.4768,2,116,1,1,1.7526,1.755,"1",1.39244198517518
"57",1,17," S2-19.jpg",2,0.7842,1,95,2,1,1.4538,1.4562,"1",0.820949055085984
"57",1,18," S2-19.jpg",2,0.6648,2,73,2,1,1.1277,1.1302,"1",0.0443606476139432
"57",1,19," S2-19.jpg",2,0.7664,1,106,2,1,1.5745,1.577,"1",1.06480006816459
"57",1,20," S1-15.jpg",1,0.4527,2,91,1,1,1.3854,1.3877,"1",0.673605815514577
"57",1,21," S2-19.jpg",2,0.7491,1,78,2,1,1.2151,1.2172,"1",0.272585990840839
"57",1,22," S1-15.jpg",1,0.4327,2,51,1,1,0.8349,0.837,"1",-0.874773630130097
"57",1,23," S2-19.jpg",2,0.733,1,46,1,0,0.7662,0.7684,"0",-1.13731096732459
"57",1,24," S2-19.jpg",2,0.6434,2,86,1,0,1.3618,1.3643,"0",0.621074477054361
"57",1,25," S1-15.jpg",1,0.6594,1,61,1,1,1.0692,1.072,"1",-0.118506809348819
"57",1,26," S2-19.jpg",2,0.6929,2,102,2,1,1.5389,1.5413,"1",0.994877066562433
"57",1,27," S1-15.jpg",1,0.6263,1,91,2,0,1.3809,1.383,"0",0.663658642364784
"57",1,28," S1-15.jpg",1,0.416,2,80,1,1,1.2279,1.2303,"1",0.304624812458233
"57",1,29," S1-15.jpg",1,0.7009,1,57,1,1,0.9151,0.9175,"1",-0.594342192898691
"57",1,30," S1-15.jpg",1,0.4017,2,48,1,1,0.785,0.7871,"1",-1.06319745830753
"57",1,31," S1-15.jpg",1,0.6714,1,55,1,1,0.9057,0.9078,"1",-0.62591080762244
"57",1,32," S1-15.jpg",1,0.3898,2,89,1,1,1.3553,1.3577,"1",0.606446151390228
"57",1,33," S1-15.jpg",1,0.645,1,45,1,1,0.7593,0.7617,"1",-1.16496929376232
"57",1,34," S1-15.jpg",1,0.3797,2,46,1,1,0.7654,0.7678,"1",-1.14050493654368
"57",1,35," S2-19.jpg",2,0.7696,1,35,1,0,0.6198,0.6226,"0",-1.78562726438152
"57",1,36," S1-15.jpg",1,0.3712,2,36,2,0,0.6507,0.6531,"0",-1.63687776233556
"57",1,37," S2-19.jpg",2,0.806,1,57,1,0,0.9182,0.9207,"0",-0.58400233365043
"57",1,38," S1-15.jpg",1,0.3897,2,66,1,1,1.0379,1.0403,"1",-0.209346823781921
"57",1,39," S1-15.jpg",1,0.6219,1,89,1,1,1.3752,1.3776,"1",0.651012252639243
"57",1,40," S1-15.jpg",1,0.3803,2,51,1,1,0.8541,0.8565,"1",-0.805258979421304
"57",1,41," S1-15.jpg",1,0.6022,1,45,1,1,0.7585,0.7609,"1",-1.16819230289666
"57",1,42," S1-15.jpg",1,0.3723,2,95,1,1,1.4698,1.4722,"1",0.85441417788027
"57",1,43," S2-19.jpg",2,0.8395,1,58,2,1,0.928,0.9307,"1",-0.551543159516525
"57",1,44," S1-15.jpg",1,0.3653,2,62,1,1,1.0045,1.0069,"1",-0.309353833487414
"57",1,45," S1-15.jpg",1,0.5853,1,125,1,1,1.8706,1.8731,"1",1.59166035191214
"57",1,46," S2-19.jpg",2,0.6784,2,57,1,0,0.9279,0.9304,"0",-0.551872641359285
"57",1,47," S1-15.jpg",1,0.5705,1,116,2,0,1.7347,1.7372,"0",1.36105471158733
"57",1,48," S1-15.jpg",1,0.359,2,111,2,0,1.6484,1.6508,"0",1.20503615860707
"57",1,49," S2-19.jpg",2,0.8278,1,81,1,0,1.2506,1.253,"0",0.36063088715923
"57",1,50," S2-19.jpg",2,0.713,2,46,1,0,0.7424,0.7447,"0",-1.23378822394002
"57",1,51," S2-19.jpg",2,0.8556,1,48,2,1,0.804,0.8064,"1",-0.990077411561059
"57",1,52," S1-15.jpg",1,0.3726,2,60,2,0,0.9768,0.9789,"0",-0.394849457281524
"57",1,53," S1-15.jpg",1,0.6027,1,78,2,0,1.2077,1.2101,"0",0.25390922977379
"57",1,54," S2-19.jpg",2,0.7354,2,52,1,0,0.8292,0.8318,"0",-0.895718766444498
"57",1,55," S2-19.jpg",2,0.8459,1,89,1,0,1.3673,1.3695,"0",0.633397858336837
"57",1,56," S1-15.jpg",1,0.389,2,79,1,1,1.23,1.2323,"1",0.3098492705337
"57",1,57," S2-19.jpg",2,0.8693,1,46,2,1,0.7677,0.7701,"1",-1.13133125339633
"57",1,58," S1-15.jpg",1,0.3808,2,85,1,1,1.3013,1.3038,"1",0.482134031301277
"57",1,59," S2-19.jpg",2,0.8613,1,73,2,1,1.1275,1.1299,"1",0.0438183583686539
"57",1,60," S1-15.jpg",1,0.3736,2,92,2,0,1.4094,1.4119,"0",0.726117656045193
"57",1,61," S2-19.jpg",2,0.853,1,41,1,0,0.7109,0.7134,"0",-1.36634726748388
"57",1,62," S2-19.jpg",2,0.7509,2,50,1,0,0.8256,0.8281,"0",-0.909021586953372
"57",1,63," S2-19.jpg",2,0.8723,1,47,1,0,0.764,0.7663,"0",-1.14610242399663
"57",1,64," S1-15.jpg",1,0.389,2,67,1,1,1.0383,1.0407,"1",-0.208168738127454
"57",1,65," S2-19.jpg",2,0.8879,1,85,1,0,1.2984,1.3004,"0",0.475312827875621
"57",1,66," S2-19.jpg",2,0.7609,2,59,2,1,0.9546,0.9571,"1",-0.46513822543055
"57",1,67," S2-19.jpg",2,0.9004,1,86,1,0,1.3146,1.317,"0",0.513224001299457
"57",1,68," S2-19.jpg",2,0.7576,2,52,1,0,0.8336,0.8357,"0",-0.879537976055531
"57",1,69," S1-15.jpg",1,0.641,1,83,1,1,1.2689,1.2713,"1",0.405045964437973
"57",1,70," S1-15.jpg",1,0.3813,2,66,1,1,1.0481,1.0502,"1",-0.179446534740529
"57",1,71," S1-15.jpg",1,0.6235,1,58,1,1,0.9127,0.9148,"1",-0.602371330040282
"57",1,72," S2-19.jpg",2,0.7655,2,30,1,0,0.5359,0.5393,"0",-2.23032775074748
"57",1,73," S2-19.jpg",2,0.9096,1,38,2,1,0.6738,0.6762,"1",-1.53022057807104
"57",1,74," S2-19.jpg",2,0.7714,2,118,1,0,1.7642,1.7663,"0",1.41261161609115
"57",1,75," S2-19.jpg",2,0.9063,1,61,2,1,0.9656,0.968,"1",-0.430108476211637
"57",1,76," S1-15.jpg",1,0.3746,2,64,2,0,1.0203,1.023,"0",-0.261637196503842
"57",1,77," S2-19.jpg",2,0.9029,1,103,2,1,1.5467,1.5491,"1",1.01033466281688
"57",1,78," S2-19.jpg",2,0.7754,2,51,1,0,0.817,0.8194,"0",-0.941036819347434
"57",1,79," S2-19.jpg",2,0.8992,1,28,2,1,0.5048,0.5114,"1",-2.41311682046551
"57",1,80," S2-19.jpg",2,0.7788,2,62,1,0,0.987,0.9895,"0",-0.363088551521536
"58",1,1," S3-12.jpg",1,0.7343,1,73,1,1,1.0317,1.0344,"1",-0.901376896997652
"58",1,2," S4-20.jpg",2,0.5843,2,37,2,1,0.6309,0.6336,"1",-2.33548580312665
"58",1,3," S4-20.jpg",2,0.7343,1,123,2,1,1.8181,1.8214,"1",0.750752227841095
"58",1,4," S4-20.jpg",2,0.5464,2,91,1,0,1.392,1.3945,"0",-0.0279526942756863
"58",1,5," S4-20.jpg",2,0.6964,1,130,2,1,1.9231,1.9277,"1",0.914472351380906
"58",1,6," S4-20.jpg",2,0.6335,2,161,1,0,2.3804,2.3834,"0",1.5365315383398
"58",1,7," S4-20.jpg",2,0.6594,1,67,2,1,1.0763,1.0783,"1",-0.777970211399442
"58",1,8," S4-20.jpg",2,0.6888,2,73,2,1,1.1419,1.1444,"1",-0.605450223909366
"58",1,9," S3-12.jpg",1,0.6964,1,68,1,1,1.0645,1.0668,"1",-0.810115692551255
"58",1,10," S3-12.jpg",1,0.5843,2,87,2,0,1.3363,1.3387,"0",-0.147031108364359
"58",1,11," S3-12.jpg",1,0.6594,1,129,1,1,1.9165,1.919,"1",0.904447729476575
"58",1,12," S3-12.jpg",1,0.6648,2,111,1,1,1.6554,1.6578,"1",0.477384155633367
"58",1,13," S3-12.jpg",1,0.6263,1,134,2,0,1.9724,1.9747,"0",0.988282574749743
"58",1,14," S3-12.jpg",1,0.6434,2,73,1,1,1.1484,1.1505,"1",-0.588898936859164
"58",1,15," S3-12.jpg",1,0.7009,1,103,1,1,1.5372,1.5395,"1",0.261370534560844
"58",1,16," S3-12.jpg",1,0.6208,2,101,1,1,1.5421,1.5444,"1",0.270650664683222
"58",1,17," S3-12.jpg",1,0.6714,1,185,1,1,2.6926,2.6951,"1",1.89588913936665
"58",1,18," S4-20.jpg",2,0.6731,2,86,2,1,1.307,1.3093,"1",-0.211678137799481
"58",1,19," S4-20.jpg",2,0.6263,1,139,1,0,2.0957,2.0981,"0",1.16509554373995
"58",1,20," S4-20.jpg",2,0.6563,2,50,2,1,0.8214,0.8237,"1",-1.56607577606557
"58",1,21," S3-12.jpg",1,0.645,1,0,NA,0,NA,3.4609,"0",NA
"58",1,22," S4-20.jpg",2,0.6389,2,45,2,1,0.752,0.7543,"1",-1.82347772424612
"58",1,23," S4-20.jpg",2,0.7009,1,91,2,1,1.4025,1.4048,"1",-0.00603994598467407
"58",1,24," S3-12.jpg",1,0.5978,2,72,1,1,1.1332,1.1356,"1",-0.627751540358703
"58",1,25," S4-20.jpg",2,0.6714,1,43,2,1,0.7098,0.712,"1",-1.99188265531106
"58",1,26," S3-12.jpg",1,0.5753,2,48,2,0,0.7874,0.7897,"0",-1.68934400331194
"58",1,27," S4-20.jpg",2,0.645,1,104,2,1,1.5694,1.5717,"1",0.321820451480426
