"subID","block","trial","targetName","targetIdx","response","accuracy","RT","postFlickerResp","confidence","confRT","coherence","noise1_duration","signal1_onset","signal1_duration","noise2_onset","noise2_duration","signal2_onset","signal2_duration","zlogRT"
"59",1,9,"S1-15.jpg",2,2,1,2.05604620813392,0,NA,NA,0.79258897888918,1.04270914841077,1.05739519275459,0.440581330314411,1.51266256741281,0.558069685064921,NA,NA,0.131891149834421
"59",1,10,"S1-15.jpg",2,2,1,2.0370233329013,0,NA,NA,0.79258897888918,1.08445846499781,1.09911330911941,0.527574388377315,1.64134254161831,0.410335635404578,NA,NA,0.0906600969006289
"59",1,11,"S1-15.jpg",2,2,1,2.272651999956,0,NA,NA,0.79258897888918,0.739296433720627,0.752987108419157,0.657152385529446,1.42383016864713,0.862512506007398,NA,NA,0.576184585831127
"59",1,12,"S2-19.jpg",1,2,0,1.75448620808311,0,1,0.879446665989235,0.696960780816712,1.16044757070064,1.17426242273279,0.552594081286019,1.74067135605096,0.0276297040643009,NA,NA,-0.571653161694193
"59",1,13,"S1-15.jpg",2,2,1,2.62310845800675,0,4,1.69830500008538,0.79258897888918,0.832732843811667,0.846611724541861,0.430245302636028,1.29073590790808,1.12418933914575,2.42880412778403,0.208183210952917,1.21232301038582
"59",1,14,"S2-19.jpg",1,1,1,2.0064027919434,0,4,1.7431304580532,0.696960780816712,0.774886595509175,0.788723856143268,0.553490425363697,1.35605154214106,0.664188510436436,NA,NA,0.0234760885779238
"59",1,15,"S2-19.jpg",1,1,1,2.58948650001548,0,4,1.55819662497379,0.696960780816712,0.91393641177017,0.927783933160627,0.443120684494628,1.38475213904571,0.983174018722455,2.38177367915862,0.221560342247314,1.15510018370882
"59",1,16,"S2-19.jpg",1,1,1,2.0797932499554,0,4,1.7417223341763,0.696960780816712,0.637803263319656,0.651668551652692,0.610072686653584,1.27560652663931,0.637803263319656,1.927275078292,0.166383459996432,0.182829500648831
"59",1,17,"S2-19.jpg",1,1,1,1.9499005000107,0,4,1.65802183398046,0.696960780816712,0.815915812061215,0.829744893621574,0.456359691491866,1.2999336666738,0.66379591489726,NA,NA,-0.103230815409467
"59",1,18,"S2-19.jpg",1,1,1,1.67132600001059,0,NA,NA,0.696960780816712,0.668530400004236,0.682458116670991,0.515325516669932,1.21171135000768,0.473542366669667,NA,NA,-0.787046170334434
"59",1,19,"S1-15.jpg",2,2,1,2.07966516702436,0,3,1.0152819158975,0.79258897888918,1.0952903212995,1.10915475574633,0.44366190229853,1.56668109249168,0.526848508979505,NA,NA,0.182556320754165
"59",1,20,"S1-15.jpg",2,2,1,2.24773166701198,0,2,1.81624341593124,0.79258897888918,0.735369002170586,0.749243889003993,0.416246605002218,1.17936538083962,0.790868549504215,1.98410881717724,0.277497736668146,0.527276889653102
"59",1,21,"S2-19.jpg",1,1,1,1.65973179182038,0,4,0.810387375066057,0.696960780816712,0.677723814993322,0.691554913258492,0.580906127137133,1.28629213866079,0.387270751424755,NA,NA,-0.817924581328777
"59",1,22,"S1-15.jpg",2,2,1,1.91895075002685,0,4,0.625463999807835,0.79258897888918,0.800713262601132,0.814518663680461,0.483189037776545,1.31151310253634,0.621243048569843,NA,NA,-0.17420144207508
"59",1,23,"S1-15.jpg",2,2,1,2.09389008302242,0,2,0.998838957864791,0.79258897888918,0.762675195802868,0.776542017544739,0.471471939223591,1.2618807785102,0.84587612625409,NA,NA,0.212793375599978
"59",1,24,"S2-19.jpg",1,1,1,1.40035220910795,0,4,1.7380861248821,0.696960780816712,0.707108541232727,0.720973414590232,0.485270567512656,1.22010885546039,0.194108227005062,NA,NA,-1.57169664385505
"59",1,25,"S1-15.jpg",2,2,1,2.00315141608007,0,4,0.973016832955182,0.79258897888918,0.994668289363897,1.00848312671617,0.649297355556988,1.67159531962544,0.345370933806909,NA,NA,0.0162821711966591
"59",1,26,"S1-15.jpg",2,2,1,2.68853525002487,0,3,1.42424045898952,0.79258897888918,1.24725862114556,1.2611170502694,0.443469731962865,1.7184452113561,0.679063027068137,2.41136666754808,0.29102701160063,1.32160357219653
"59",1,27,"S2-19.jpg",1,1,1,1.82673541619442,0,4,0.621832916978747,0.696960780816712,1.03791785011047,1.05175675477861,0.636589614734419,1.70218527418116,0.138389046681395,NA,NA,-0.392652314384997
"59",1,28,"S1-15.jpg",2,1,0,1.88382808398455,0,4,0.454380000010133,0.79258897888918,0.65102882314172,0.664880500229841,0.470957020996138,1.1496891983141,0.664880500229841,1.82842137563206,0.0692583854406085,-0.256140887167392
"59",1,29,"S2-19.jpg",1,1,1,1.78812983399257,0,4,0.290771792177111,0.696960780816712,0.845549766461603,0.85941123804294,0.540597391672172,1.41387010129645,0.388121204277457,NA,NA,-0.487400034413252
"59",1,30,"S1-15.jpg",2,2,1,1.42324345814995,0,4,0.563599167158827,0.79258897888918,0.635623291989298,0.649441189641239,0.428354827210179,1.09161391450336,0.345447441298532,NA,NA,-1.49977315249337
"59",1,31,"S1-15.jpg",2,2,1,2.58911445806734,0,4,0.643072832841426,0.79258897888918,0.650739997482166,0.664585529343488,0.443057019562326,1.12148808076714,1.10764254890581,2.24297616153427,0.35998382839439,1.15446283996685
"59",1,32,"S1-15.jpg",2,1,0,1.87025104206987,0,4,0.408936874940991,0.79258897888918,0.969759799591784,0.983613511014524,0.526441034064111,1.52390825650138,0.360196496991234,NA,NA,-0.288225580507061
"59",1,33,"S1-15.jpg",2,2,1,1.63036604085937,0,4,0.573215208016336,0.79258897888918,0.732283052250395,0.74609971361361,0.52503313180217,1.28494950677899,0.35923319544359,NA,NA,-0.897108701385213
"59",1,34,"S1-15.jpg",2,2,1,1.61855533299968,0,4,0.338193249888718,0.79258897888918,0.871529794692135,0.88536360095709,0.470349413008454,1.3695468202305,0.262842319034136,NA,NA,-0.929358937735292
"59",1,35,"S2-19.jpg",1,1,1,1.77243470912799,0,4,0.308655292028561,0.696960780816712,1.07462576852642,1.08858194733845,0.697808940601571,NA,NA,NA,NA,-0.526505997677352
"59",1,36,"S2-19.jpg",1,1,1,2.19372837501578,0,4,0.355312792118639,0.696960780816712,1.0552111170962,1.0690954739001,0.83306140823384,1.91604123893783,0.291571492881844,NA,NA,0.419404539278655
"59",1,37,"S1-15.jpg",2,1,0,3.24649079190567,0,4,0.449104791972786,0.79258897888918,1.1792808432136,1.1931547354867,0.624325152289552,1.83135378004935,0.735316290474361,2.58054396279681,0.679820721381957,2.15808362178629
"59",1,38,"S2-19.jpg",1,1,1,2.064546167152,0,4,0.360059542115778,0.696960780816712,1.2193292799287,1.23318529447334,0.512672538151839,1.75971384716983,0.318688334526819,NA,NA,0.150191190543833
"59",1,39,"S1-15.jpg",2,2,1,2.17100291699171,0,4,0.566878082929179,0.79258897888918,0.705230246920874,0.719058290978146,0.456325453889977,1.1892117889254,0.760542423149962,1.96358225613263,0.221248704916353,0.373213969451408
"59",1,40,"S1-15.jpg",2,2,1,3.62245541694574,1,4,0.449303834000602,0.79258897888918,0.76977177610097,0.784865340338244,0.739584647626422,1.53954355220194,1.35842078135465,2.91305789779387,0.724491083389148,2.64413858506127
"60",1,1,"S3-12.jpg",2,2,1,2.2601956250146,0,NA,NA,0.80617213277785,1.17862962040639,1.1924958512347,0.443719386505934,1.65008146856894,0.623980387273969,NA,NA,-0.199729025588443
"60",1,2,"S4-20.jpg",1,1,1,2.65169804194011,0,NA,NA,0.680502814412882,0.65251208361877,0.666395319440446,0.430380310471955,1.11065886573408,0.72192826272715,1.8464703642829,0.819110913478882,0.444053842995883
"60",1,3,"S4-20.jpg",1,2,0,2.88146079191938,0,NA,NA,0.680502814412882,0.806809021737426,0.821216325697023,0.489848334626295,1.32547196428291,0.662735982141457,2.00261525038397,0.893252845495008,0.778932906894047
"60",1,4,"S4-20.jpg",1,2,0,2.57330941595137,0,NA,NA,0.680502814412882,0.712385092551509,0.72692356382807,0.625154264892141,1.36661629999677,0.712385092551509,2.09353986382484,0.494308023403088,0.323124851018637
"60",1,5,"S4-20.jpg",1,2,0,2.48327804193832,0,NA,NA,0.680502814412882,1.21242398518165,1.22703150307541,0.511263126281419,1.75290214725058,0.744983412581496,NA,NA,0.179604343306879
"60",1,6,"S3-12.jpg",2,NA,NA,NA,0,NA,NA,0.80617213277785,0.834968771571705,0.849120784649191,0.566080523099461,1.42935332082614,0.877424810804164,2.32093014470779,1.08970500696646,NA
"60",1,7,"S3-12.jpg",2,2,1,2.10298908292316,0,NA,NA,0.80617213277785,0.841195633169264,0.855699006154941,0.652651784355463,1.52285416349608,0.594638292412756,NA,NA,-0.49025620090104
