subID,cue,coherence,threshold,congruent,noise1Frames,signal1Frames,noise2Frames,signal2Frames,RT,rawChoice,forcedChoice
9,0.5,0.52,10,1,75,23,270,264,632,NaN,1
9,0.5,0.52,10,1,75,28,94,435,523,0,0
9,0.5,0.52,10,1,87,23,104,418,531,0,0
9,0.5,0.52,10,1,92,51,80,409,481,1,1
9,0.5,0.52,10,1,99,44,75,414,279,1,1
9,0.5,0.52,10,1,86,53,75,418,321,0,0
9,0.5,0.52,10,1,80,48,81,423,385,1,1
9,0.5,0.52,10,1,75,33,82,442,219,1,1
9,0.5,0.52,10,1,85,29,106,412,417,1,1
9,0.5,0.52,10,1,84,43,101,404,632,NaN,1
9,0.5,0.52,10,1,83,55,75,419,329,1,1
9,0.5,0.52,10,1,77,23,82,450,632,NaN,1
9,0.5,0.52,10,1,95,34,83,420,632,NaN,0
9,0.5,0.52,10,1,96,23,83,430,319,0,0
9,0.5,0.52,10,1,89,26,92,425,539,1,1
9,0.5,0.52,10,0,76,49,98,409,477,1,1
9,0.5,0.52,10,0,91,23,81,437,325,1,1
9,0.5,0.52,10,0,94,39,85,414,632,NaN,1
9,0.5,0.52,10,0,83,32,100,417,385,1,1
9,0.5,0.52,10,0,82,25,97,428,632,NaN,1
9,0.5,0.52,10,0,81,31,75,445,632,NaN,0
9,0.5,0.52,10,0,75,26,107,424,447,1,1
9,0.5,0.52,10,0,75,36,102,419,531,1,1
9,0.5,0.52,10,0,78,42,75,437,263,1,1
9,0.5,0.52,10,0,97,54,90,391,433,1,1
9,0.5,0.52,10,0,106,33,86,407,127,1,1
9,0.5,0.52,10,0,100,218,103,211,632,NaN,1
9,0.5,0.52,10,0,75,50,75,432,445,1,1
9,0.5,0.52,10,0,101,37,79,415,401,1,1
9,0.5,0.52,10,0,81,31,76,444,341,0,0
9,0.5,0.52,10,0,88,32,91,421,255,1,1
9,0.5,0.52,10,0,103,45,95,389,459,0,0
9,0.5,0.52,10,0,85,27,96,424,632,NaN,0
9,0.5,0.52,10,0,78,30,79,445,225,1,1
9,0.5,0.52,10,0,93,40,75,424,275,1,1
9,0.5,0.52,10,0,107,24,78,423,547,0,0
9,0.5,0.52,10,0,75,28,85,444,551,1,1
9,0.5,0.52,10,0,270,35,89,238,632,NaN,1
9,0.5,0.52,10,0,75,47,88,422,343,0,0
9,0.5,0.52,10,0,105,52,77,398,409,1,1
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0.5,0.52,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.52,10,1,106,40,81,405,125,1,1
1,0.8,0.52,10,1,79,26,87,440,253,1,1
1,0.8,0.52,10,1,89,49,94,400,101,1,1
1,0.8,0.52,10,1,95,25,108,404,632,NaN,1
1,0.8,0.52,10,1,270,34,77,251,632,NaN,1
1,0.8,0.52,10,1,97,33,85,417,275,1,1
1,0.8,0.52,10,1,113,28,79,412,181,1,1
1,0.8,0.52,10,1,99,28,102,403,231,1,1
1,0.8,0.52,10,1,100,55,117,360,229,1,1
1,0.8,0.52,10,1,88,218,89,237,115,1,1
1,0.8,0.52,10,1,87,42,76,427,209,1,1
1,0.8,0.52,10,1,77,65,270,220,361,1,1
1,0.8,0.52,10,1,98,29,98,407,119,1,1
1,0.8,0.52,10,1,75,64,94,399,181,1,1
1,0.8,0.52,10,1,87,57,93,395,117,1,1
1,0.8,0.52,10,1,102,38,80,412,277,1,1
1,0.8,0.52,10,1,82,37,104,409,325,1,1
1,0.8,0.52,10,1,88,36,84,424,111,1,1
1,0.8,0.52,10,1,78,25,75,454,632,NaN,0
1,0.8,0.52,10,1,91,62,99,380,359,1,1
1,0.8,0.52,10,1,90,34,79,429,253,1,1
1,0.8,0.52,10,1,75,61,95,401,632,NaN,1
1,0.8,0.52,10,1,111,35,80,406,517,1,1
1,0.8,0.52,10,1,117,69,78,368,169,1,1
1,0.8,0.52,10,1,75,35,92,430,431,1,1
1,0.8,0.52,10,1,85,67,78,402,293,1,1
1,0.8,0.52,10,1,81,59,92,400,241,1,1
1,0.8,0.52,10,1,99,27,83,423,213,1,1
1,0.8,0.52,10,1,79,45,82,426,237,1,1
1,0.8,0.52,10,1,80,41,75,436,279,1,1
1,0.8,0.52,10,1,96,39,82,415,407,1,1
1,0.8,0.52,10,1,118,70,84,360,301,1,1
1,0.8,0.52,10,1,86,37,115,394,443,1,1
1,0.8,0.52,10,1,82,63,121,366,632,NaN,0
1,0.8,0.52,10,1,81,42,77,432,632,NaN,1
1,0.8,0.52,10,1,94,24,110,404,373,1,1
1,0.8,0.52,10,1,76,46,90,420,215,1,1
1,0.8,0.52,10,1,77,34,112,409,193,1,1
1,0.8,0.52,10,1,78,31,122,401,273,1,1
1,0.8,0.52,10,1,101,47,81,403,169,1,1
1,0.8,0.52,10,1,105,29,105,393,293,1,1
1,0.8,0.52,10,1,98,54,106,374,271,1,1
1,0.8,0.52,10,1,89,25,98,420,347,1,1
1,0.8,0.52,10,1,119,52,107,354,137,1,1
1,0.8,0.52,10,1,75,27,84,446,632,NaN,1
1,0.8,0.52,10,1,93,43,120,376,345,1,1
1,0.8,0.52,10,1,86,32,83,431,181,1,1
1,0.8,0.52,10,1,80,32,76,444,133,1,1
1,0.8,0.52,10,1,96,60,101,375,279,1,1
1,0.8,0.52,10,1,103,50,75,404,267,1,1
1,0.8,0.52,10,1,78,46,87,421,113,1,1
1,0.8,0.52,10,1,76,23,85,448,325,1,1
1,0.8,0.52,10,1,76,24,99,433,291,1,1
1,0.8,0.52,10,1,84,66,78,404,139,1,1
1,0.8,0.52,10,1,104,31,82,415,632,NaN,1
1,0.8,0.52,10,1,75,23,81,453,229,1,1
1,0.8,0.52,10,1,92,26,80,434,205,1,1
1,0.8,0.52,10,1,97,25,86,424,205,1,1
1,0.8,0.52,10,1,90,32,116,394,247,1,1
1,0.8,0.52,10,1,84,26,93,429,253,1,1
1,0.8,0.52,10,1,85,41,89,417,289,1,1
1,0.8,0.52,10,1,110,33,83,406,241,1,1
1,0.8,0.52,10,1,78,29,111,414,105,1,1
1,0.8,0.52,10,1,79,29,96,428,181,1,1
1,0.8,0.52,10,1,112,38,119,363,443,1,1
1,0.8,0.52,10,1,83,36,91,422,157,1,1
1,0.8,0.52,10,1,109,56,88,379,241,1,1
1,0.8,0.52,10,1,93,24,113,402,265,1,1
1,0.8,0.52,10,1,81,23,89,439,273,1,1
1,0.8,0.52,10,1,94,27,103,408,225,1,1
1,0.8,0.52,10,1,76,30,80,446,291,1,1
1,0.8,0.52,10,1,83,47,79,423,429,1,1
1,0.8,0.52,10,1,82,26,87,437,217,1,1
1,0.8,0.52,10,1,81,44,77,430,223,1,1
1,0.8,0.52,10,1,115,39,76,402,373,1,1
1,0.8,0.52,10,1,85,58,76,413,537,1,1
1,0.8,0.52,10,1,116,44,82,390,289,1,1
1,0.8,0.52,10,1,79,40,86,427,111,1,1
1,0.8,0.52,10,1,107,28,75,422,145,1,1
1,0.8,0.52,10,1,87,24,96,425,259,1,1
1,0.8,0.52,10,0,91,23,88,430,383,0,0
1,0.8,0.52,10,0,120,30,95,387,265,0,0
1,0.8,0.52,10,0,86,23,114,409,205,0,0
1,0.8,0.52,10,0,108,28,81,415,157,0,0
1,0.8,0.52,10,0,122,68,97,345,339,0,0
1,0.8,0.52,10,0,95,51,109,377,123,0,0
1,0.8,0.52,10,0,89,23,118,402,193,0,0
1,0.8,0.52,10,0,80,27,75,450,265,0,0
1,0.8,0.52,10,0,121,35,79,397,139,0,0
1,0.8,0.52,10,0,82,25,77,448,339,0,0
1,0.8,0.52,10,0,84,33,97,418,193,0,0
1,0.8,0.52,10,0,77,37,100,418,223,0,0
1,0.8,0.52,10,0,92,30,88,422,632,NaN,0
1,0.8,0.52,10,0,88,30,90,424,359,0,0
1,0.8,0.52,10,0,77,31,85,439,253,0,0
1,0.8,0.52,10,0,83,48,75,426,219,0,0
1,0.8,0.52,10,0,114,36,91,391,515,1,1
1,0.8,0.52,10,0,77,43,77,435,632,NaN,1
1,0.8,0.52,10,0,75,53,78,426,303,1,1
1,0.8,0.52,10,0,80,45,86,421,632,NaN,1
2,0.8,0.52,10,1,80,50,81,421,115,1,1
2,0.8,0.52,10,1,75,29,109,419,253,1,1
2,0.8,0.52,10,1,79,23,95,435,245,1,1
2,0.8,0.52,10,1,88,34,108,402,307,1,1
2,0.8,0.52,10,1,75,67,77,413,283,1,1
2,0.8,0.52,10,1,111,30,92,399,475,1,1
2,0.8,0.52,10,1,82,33,94,423,447,1,1
2,0.8,0.52,10,1,91,46,93,402,369,1,1
2,0.8,0.52,10,1,89,61,99,383,313,1,1
2,0.8,0.52,10,1,92,40,89,411,145,1,1
2,0.8,0.52,10,1,102,37,99,394,127,1,1
2,0.8,0.52,10,1,109,69,76,378,375,1,1
2,0.8,0.52,10,1,88,30,85,429,253,1,1
2,0.8,0.52,10,1,86,25,80,441,203,1,1
2,0.8,0.52,10,1,80,43,104,405,193,1,1
2,0.8,0.52,10,1,75,31,79,447,133,1,1
2,0.8,0.52,10,1,77,30,78,447,565,1,1
2,0.8,0.52,10,1,78,23,79,452,205,1,1
2,0.8,0.52,10,1,87,65,97,383,109,1,1
2,0.8,0.52,10,1,101,36,95,400,397,1,1
2,0.8,0.52,10,1,98,49,79,406,269,1,1
2,0.8,0.52,10,1,82,48,85,417,273,1,1
2,0.8,0.52,10,1,118,24,87,403,141,1,1
2,0.8,0.52,10,1,92,45,90,405,365,1,1
2,0.8,0.52,10,1,104,46,112,370,632,NaN,1
2,0.8,0.52,10,1,83,27,75,447,283,1,1
2,0.8,0.52,10,1,79,25,82,446,527,1,1
2,0.8,0.52,10,1,93,33,75,431,109,1,1
2,0.8,0.52,10,1,94,33,84,421,377,1,1
2,0.8,0.52,10,1,76,68,81,407,229,1,1
2,0.8,0.52,10,1,112,27,115,378,375,1,1
2,0.8,0.52,10,1,86,57,75,414,247,1,1
2,0.8,0.52,10,1,83,35,83,431,217,1,1
2,0.8,0.52,10,1,80,60,82,410,351,1,1
2,0.8,0.52,10,1,86,25,75,446,573,1,1
2,0.8,0.52,10,1,87,30,77,438,193,1,1
2,0.8,0.52,10,1,89,44,84,415,301,1,1
2,0.8,0.52,10,1,85,24,107,416,353,1,1
2,0.8,0.52,10,1,75,66,82,409,231,1,1
2,0.8,0.52,10,1,100,24,87,421,413,1,1
2,0.8,0.52,10,1,77,35,77,443,203,1,1
2,0.8,0.52,10,1,76,40,105,411,115,1,1
2,0.8,0.52,10,1,85,54,91,402,241,1,1
2,0.8,0.52,10,1,122,26,106,378,257,1,1
2,0.8,0.52,10,1,76,23,87,446,227,1,1
2,0.8,0.52,10,1,79,43,90,420,359,1,1
2,0.8,0.52,10,1,81,38,85,428,393,0,0
2,0.8,0.52,10,1,99,31,113,389,241,1,1
2,0.8,0.52,10,1,84,41,78,429,303,1,1
2,0.8,0.52,10,1,113,27,80,412,351,1,1
2,0.8,0.52,10,1,270,55,76,231,121,1,1
2,0.8,0.52,10,1,80,26,86,440,279,1,1
2,0.8,0.52,10,1,78,39,110,405,301,1,1
2,0.8,0.52,10,1,117,25,77,413,239,1,1
2,0.8,0.52,10,1,108,28,100,396,131,1,1
2,0.8,0.52,10,1,97,28,86,421,225,1,1
2,0.8,0.52,10,1,94,31,88,419,417,1,1
2,0.8,0.52,10,1,82,59,101,390,249,1,1
2,0.8,0.52,10,1,91,58,114,369,629,1,1
2,0.8,0.52,10,1,82,36,83,431,193,1,1
2,0.8,0.52,10,1,121,29,98,384,283,1,1
2,0.8,0.52,10,1,87,32,88,425,595,1,1
2,0.8,0.52,10,1,90,23,121,398,105,1,1
2,0.8,0.52,10,1,106,29,119,378,265,1,1
2,0.8,0.52,10,1,96,28,94,414,285,1,1
2,0.8,0.52,10,1,77,38,82,435,433,1,1
2,0.8,0.52,10,1,85,53,103,391,487,1,1
2,0.8,0.52,10,1,99,42,118,373,309,1,1
2,0.8,0.52,10,1,119,218,89,206,617,1,1
2,0.8,0.52,10,1,81,28,77,446,283,1,1
2,0.8,0.52,10,1,76,37,80,439,471,0,0
2,0.8,0.52,10,1,75,47,92,418,325,1,1
2,0.8,0.52,10,1,89,52,75,416,327,1,1
2,0.8,0.52,10,1,93,23,102,414,395,1,1
2,0.8,0.52,10,1,98,35,88,411,632,NaN,1
2,0.8,0.52,10,1,78,24,96,434,295,1,1
2,0.8,0.52,10,1,115,26,84,407,229,1,1
2,0.8,0.52,10,1,77,39,86,430,259,1,1
2,0.8,0.52,10,1,79,23,116,414,493,1,1
2,0.8,0.52,10,1,83,25,98,426,229,1,1
2,0.8,0.52,10,0,105,45,270,212,443,0,0
2,0.8,0.52,10,0,90,32,75,435,632,NaN,0
2,0.8,0.52,10,0,88,34,91,419,621,0,0
2,0.8,0.52,10,0,110,32,81,409,632,NaN,0
2,0.8,0.52,10,0,95,51,122,364,632,NaN,0
2,0.8,0.52,10,0,103,47,76,406,205,0,0
2,0.8,0.52,10,0,84,41,76,431,329,1,1
2,0.8,0.52,10,0,114,64,97,357,265,0,0
2,0.8,0.52,10,0,120,42,96,374,311,0,0
2,0.8,0.52,10,0,84,44,120,384,632,NaN,0
2,0.8,0.52,10,0,95,56,83,398,299,0,0
2,0.8,0.52,10,0,77,63,111,381,632,NaN,0
2,0.8,0.52,10,0,116,26,79,411,339,0,0
2,0.8,0.52,10,0,97,62,78,395,277,0,0
2,0.8,0.52,10,0,75,34,78,445,429,1,1
2,0.8,0.52,10,0,107,29,89,407,253,0,0
2,0.8,0.52,10,0,78,70,80,404,381,0,0
2,0.8,0.52,10,0,81,37,81,433,297,1,1
2,0.8,0.52,10,0,96,36,117,383,632,NaN,0
2,0.8,0.52,10,0,81,27,93,431,613,0,0
3,0.8,0.52,10,1,90,62,90,390,255,1,1
3,0.8,0.52,10,1,87,34,85,426,279,1,1
3,0.8,0.52,10,1,81,33,116,402,529,1,1
3,0.8,0.52,10,1,87,35,91,419,145,1,1
3,0.8,0.52,10,1,76,30,87,439,213,1,1
3,0.8,0.52,10,1,85,30,81,436,223,1,1
3,0.8,0.52,10,1,88,35,81,428,253,1,1
3,0.8,0.52,10,1,99,56,119,358,151,1,1
3,0.8,0.52,10,1,78,46,89,419,181,1,1
3,0.8,0.52,10,1,109,24,83,416,295,1,1
3,0.8,0.52,10,1,120,47,78,387,325,1,1
3,0.8,0.52,10,1,86,55,76,415,401,1,1
3,0.8,0.52,10,1,117,58,79,378,507,1,1
3,0.8,0.52,10,1,84,45,92,411,245,1,1
3,0.8,0.52,10,1,75,38,75,444,632,NaN,1
3,0.8,0.52,10,1,83,32,87,430,251,1,1
3,0.8,0.52,10,1,115,26,94,397,345,1,1
3,0.8,0.52,10,1,82,25,110,415,299,1,1
3,0.8,0.52,10,1,81,43,95,413,519,1,1
3,0.8,0.52,10,1,110,42,83,397,283,1,1
3,0.8,0.52,10,1,89,28,102,413,273,1,1
3,0.8,0.52,10,1,121,46,76,389,341,1,1
3,0.8,0.52,10,1,79,23,75,455,99,1,1
3,0.8,0.52,10,1,90,29,84,429,169,1,1
3,0.8,0.52,10,1,79,27,88,438,235,1,1
3,0.8,0.52,10,1,77,70,99,386,493,1,1
3,0.8,0.52,10,1,77,23,101,431,439,1,1
3,0.8,0.52,10,1,82,53,88,409,273,1,1
3,0.8,0.52,10,1,78,39,97,418,289,1,1
3,0.8,0.52,10,1,79,40,76,437,243,1,1
3,0.8,0.52,10,1,86,26,87,433,413,0,0
3,0.8,0.52,10,1,122,27,106,377,361,1,1
3,0.8,0.52,10,1,81,67,78,406,257,1,1
3,0.8,0.52,10,1,80,41,82,429,229,1,1
3,0.8,0.52,10,1,88,57,89,398,353,1,1
3,0.8,0.52,10,1,95,29,108,400,157,1,1
3,0.8,0.52,10,1,91,52,80,409,117,1,1
3,0.8,0.52,10,1,95,34,88,415,289,1,1
3,0.8,0.52,10,1,119,37,91,385,353,1,1
3,0.8,0.52,10,1,98,36,80,418,217,1,1
3,0.8,0.52,10,1,77,59,77,419,632,NaN,1
3,0.8,0.52,10,1,103,32,122,375,263,1,1
3,0.8,0.52,10,1,75,31,93,433,215,1,1
3,0.8,0.52,10,1,113,36,79,404,125,1,1
3,0.8,0.52,10,1,78,218,270,66,632,NaN,1
3,0.8,0.52,10,1,101,23,80,428,285,1,1
3,0.8,0.52,10,1,91,33,92,416,231,1,1
3,0.8,0.52,10,1,96,37,96,403,121,1,1
3,0.8,0.52,10,1,98,23,105,406,181,1,1
3,0.8,0.52,10,1,99,27,98,408,193,1,1
3,0.8,0.52,10,1,118,37,78,399,299,1,1
3,0.8,0.52,10,1,76,29,85,442,219,1,1
3,0.8,0.52,10,1,78,63,84,407,337,1,1
3,0.8,0.52,10,1,75,30,86,441,203,1,1
3,0.8,0.52,10,1,76,48,79,429,325,1,1
3,0.8,0.52,10,1,96,65,112,359,151,1,1
3,0.8,0.52,10,1,85,29,99,419,441,1,1
3,0.8,0.52,10,1,75,44,86,427,293,1,1
3,0.8,0.52,10,1,88,28,86,430,565,1,1
3,0.8,0.52,10,1,84,45,75,428,463,1,1
3,0.8,0.52,10,1,97,54,121,360,289,1,1
3,0.8,0.52,10,1,81,42,95,414,105,1,1
3,0.8,0.52,10,1,106,47,118,361,145,1,1
3,0.8,0.52,10,1,87,26,113,406,301,1,1
3,0.8,0.52,10,1,75,49,78,430,411,1,1
3,0.8,0.52,10,1,104,26,93,409,287,1,1
3,0.8,0.52,10,1,111,25,89,407,241,1,1
3,0.8,0.52,10,1,79,24,98,431,455,1,1
3,0.8,0.52,10,1,270,31,103,228,547,1,1
3,0.8,0.52,10,1,80,23,100,429,269,1,1
3,0.8,0.52,10,1,94,23,77,438,229,1,1
3,0.8,0.52,10,1,84,43,104,401,311,1,1
3,0.8,0.52,10,1,75,30,77,450,241,1,1
3,0.8,0.52,10,1,102,66,82,382,365,1,1
3,0.8,0.52,10,1,112,39,120,361,297,1,1
3,0.8,0.52,10,1,92,28,114,398,255,1,1
3,0.8,0.52,10,1,83,25,90,434,181,1,1
3,0.8,0.52,10,1,116,40,115,361,299,1,1
3,0.8,0.52,10,1,108,61,80,383,291,1,1
3,0.8,0.52,10,1,80,38,107,407,255,1,1
3,0.8,0.52,10,0,89,24,83,436,385,0,0
3,0.8,0.52,10,0,85,25,117,405,265,0,0
3,0.8,0.52,10,0,94,51,97,390,609,0,0
3,0.8,0.52,10,0,76,32,84,440,387,0,0
3,0.8,0.52,10,0,82,36,75,439,289,0,0
3,0.8,0.52,10,0,77,25,77,453,493,0,0
3,0.8,0.52,10,0,93,50,96,393,243,0,0
3,0.8,0.52,10,0,107,44,94,387,632,NaN,1
3,0.8,0.52,10,0,77,31,75,449,271,0,0
3,0.8,0.52,10,0,89,69,81,393,245,0,0
3,0.8,0.52,10,0,86,35,109,402,309,0,0
3,0.8,0.52,10,0,114,28,111,379,181,0,0
3,0.8,0.52,10,0,100,68,77,387,337,0,0
3,0.8,0.52,10,0,97,33,76,426,157,0,0
3,0.8,0.52,10,0,105,24,81,422,241,0,0
3,0.8,0.52,10,0,93,41,75,423,255,0,0
3,0.8,0.52,10,0,82,60,82,408,632,NaN,1
3,0.8,0.52,10,0,92,64,79,397,627,0,0
3,0.8,0.52,10,0,80,34,82,436,632,NaN,0
3,0.8,0.52,10,0,83,27,85,437,367,0,0
4,0.8,0.52,10,1,115,48,270,199,127,1,1
4,0.8,0.52,10,1,121,29,77,405,251,1,1
4,0.8,0.52,10,1,82,58,119,373,585,1,1
4,0.8,0.52,10,1,88,34,89,421,145,1,1
4,0.8,0.52,10,1,75,50,89,418,239,1,1
4,0.8,0.52,10,1,76,30,105,421,193,1,1
4,0.8,0.52,10,1,77,36,121,398,632,NaN,1
4,0.8,0.52,10,1,93,23,79,437,277,1,1
4,0.8,0.52,10,1,82,27,97,426,233,1,1
4,0.8,0.52,10,1,77,45,86,424,117,1,1
4,0.8,0.52,10,1,87,26,98,421,451,1,1
4,0.8,0.52,10,1,107,43,93,389,475,1,1
4,0.8,0.52,10,1,96,30,78,428,385,1,1
4,0.8,0.52,10,1,89,23,91,429,225,1,1
4,0.8,0.52,10,1,77,59,110,386,123,1,1
4,0.8,0.52,10,1,98,46,85,403,217,1,1
4,0.8,0.52,10,1,90,23,122,397,241,1,1
4,0.8,0.52,10,1,114,35,79,404,609,1,1
4,0.8,0.52,10,1,88,40,91,413,507,1,1
4,0.8,0.52,10,1,85,37,80,430,267,1,1
4,0.8,0.52,10,1,89,34,108,401,489,1,1
4,0.8,0.52,10,1,83,25,86,438,339,1,1
4,0.8,0.52,10,1,96,37,75,424,632,NaN,1
4,0.8,0.52,10,1,108,53,75,396,267,1,1
4,0.8,0.52,10,1,88,32,96,416,303,1,1
4,0.8,0.52,10,1,80,218,76,258,131,1,1
4,0.8,0.52,10,1,79,42,87,424,632,NaN,1
4,0.8,0.52,10,1,82,28,80,442,513,1,1
4,0.8,0.52,10,1,93,62,76,401,529,1,1
4,0.8,0.52,10,1,111,52,85,384,147,1,1
4,0.8,0.52,10,1,118,33,77,404,317,1,1
4,0.8,0.52,10,1,80,32,77,443,109,1,1
4,0.8,0.52,10,1,99,67,101,365,309,1,1
4,0.8,0.52,10,1,105,41,86,400,632,NaN,1
4,0.8,0.52,10,1,95,30,78,429,249,1,1
4,0.8,0.52,10,1,110,23,117,382,193,1,1
4,0.8,0.52,10,1,78,56,76,422,273,1,1
4,0.8,0.52,10,1,81,33,92,426,205,1,1
4,0.8,0.52,10,1,76,25,84,447,265,0,0
4,0.8,0.52,10,1,78,29,84,441,443,1,1
4,0.8,0.52,10,1,106,54,98,374,125,1,1
4,0.8,0.52,10,1,119,25,118,370,133,1,1
4,0.8,0.52,10,1,75,35,111,411,313,1,1
4,0.8,0.52,10,1,98,44,103,387,205,1,1
4,0.8,0.52,10,1,75,57,102,398,632,NaN,1
4,0.8,0.52,10,1,79,26,87,440,477,1,1
4,0.8,0.52,10,1,86,64,95,387,317,1,1
4,0.8,0.52,10,1,91,23,80,438,241,1,1
4,0.8,0.52,10,1,112,46,107,367,153,1,1
4,0.8,0.52,10,1,84,45,120,383,295,1,1
4,0.8,0.52,10,1,91,32,87,422,225,1,1
4,0.8,0.52,10,1,99,69,79,385,229,1,1
4,0.8,0.52,10,1,109,31,96,396,265,1,1
4,0.8,0.52,10,1,104,47,82,399,397,1,1
4,0.8,0.52,10,1,81,55,104,392,409,1,1
4,0.8,0.52,10,1,75,24,89,444,313,1,1
4,0.8,0.52,10,1,80,24,81,447,95,1,1
4,0.8,0.52,10,1,78,60,81,413,227,1,1
4,0.8,0.52,10,1,97,61,83,391,632,NaN,1
4,0.8,0.52,10,1,80,34,82,436,397,1,1
4,0.8,0.52,10,1,86,68,85,393,261,1,1
4,0.8,0.52,10,1,87,31,80,434,169,1,1
4,0.8,0.52,10,1,79,39,77,437,289,1,1
4,0.8,0.52,10,1,102,66,112,352,329,1,1
4,0.8,0.52,10,1,92,40,78,422,205,1,1
4,0.8,0.52,10,1,85,39,114,394,289,1,1
4,0.8,0.52,10,1,94,30,95,413,221,1,1
4,0.8,0.52,10,1,101,25,88,418,593,1,1
4,0.8,0.52,10,1,84,27,77,444,315,1,1
4,0.8,0.52,10,1,76,28,75,453,273,1,1
4,0.8,0.52,10,1,85,28,92,427,297,1,1
4,0.8,0.52,10,1,97,36,109,390,632,NaN,1
4,0.8,0.52,10,1,117,47,75,393,453,1,1
4,0.8,0.52,10,1,92,26,84,430,313,1,1
4,0.8,0.52,10,1,77,33,93,429,229,1,1
4,0.8,0.52,10,1,81,35,94,422,632,NaN,1
