subID,cue,coherence,threshold,congruent,noise1Frames,signal1Frames,noise2Frames,signal2Frames,RT,rawChoice,forcedChoice,accumulatorDifference,vizDifference
1,0.5,0.52,7,1,106,40,101,385,265,0,0,2.74728775945634,5.0985347906224
1,0.5,0.52,7,1,101,45,83,403,632,NaN,0,2.68731403375805,2.4575203346956
1,0.5,0.52,7,1,77,36,98,421,377,1,1,8.47146610872063,0.664784429166725
1,0.5,0.52,7,1,88,33,75,436,157,1,1,4.03509063530939,5.76477409828203
1,0.5,0.52,7,1,99,25,103,405,333,0,0,7.73539525607366,0.103033364040328
1,0.5,0.52,7,1,81,42,97,412,371,1,1,10.8678078001651,1.8453915472802
1,0.5,0.52,7,1,84,24,104,420,359,1,1,14.3516198013994,3.38425071469083
1,0.5,0.52,7,1,90,48,75,419,127,1,1,1.64792116945874,3.02981560662356
1,0.5,0.52,7,1,78,47,91,416,243,0,0,1.63268781268975,2.74749134863434
1,0.5,0.52,7,1,75,29,77,451,255,0,0,5.12169084286979,0.967501991311423
1,0.5,0.52,7,1,82,44,89,417,277,0,0,1.31213551414181,4.49288972089284
1,0.5,0.52,7,1,79,28,84,441,335,1,1,16.2527134256873,4.54143840386792
1,0.5,0.52,7,1,93,23,81,435,632,NaN,1,9.98777524480293,2.17698522961874
1,0.5,0.52,7,1,83,23,270,256,463,1,1,8.45634896568276,0.717996436800735
1,0.5,0.52,7,1,85,30,93,424,313,0,0,6.66249125277159,0.236455071795337
1,0.5,0.52,7,1,80,27,105,420,299,0,0,1.49388655755212,2.76983022258411
1,0.5,0.52,7,1,75,29,99,429,235,0,0,5.36607729230985,1.07447330503471
1,0.5,0.52,7,1,76,23,95,438,299,0,0,7.81316068113154,0.364165417521043
1,0.5,0.52,7,1,77,54,78,423,233,1,1,2.47738703661188,2.7571097442547
1,0.5,0.52,7,1,75,52,83,422,329,1,1,18.4164826588155,5.50348858909083
1,0.5,0.52,7,1,83,43,80,426,181,0,0,5.82539296662052,6.65414548237473
1,0.5,0.52,7,0,96,25,96,415,513,1,1,0.229727438635571,3.5397552225834
1,0.5,0.52,7,0,79,51,75,427,211,0,0,0.133184259525581,3.56870398833829
1,0.5,0.52,7,0,87,35,92,418,632,NaN,1,9.90568786127448,3.00945707252528
1,0.5,0.52,7,0,105,23,88,416,237,1,1,1.83346248906572,2.81240787145601
1,0.5,0.52,7,0,75,23,102,432,77,0,0,6.35875032181279,6.87855626486442
1,0.5,0.52,7,0,97,39,75,421,239,0,0,5.2158217703662,0.919352533687592
1,0.5,0.52,7,0,95,37,80,420,469,0,0,3.45710623077419,2.52683664130138
1,0.5,0.52,7,0,75,46,85,426,359,0,0,9.95119635665233,1.20217375774414
1,0.5,0.52,7,0,82,33,107,410,349,1,1,0.751142887686576,4.06310860301582
1,0.5,0.52,7,0,75,23,76,458,247,0,0,2.31682994672687,2.36718439571849
1,0.5,0.52,7,0,75,49,77,431,357,1,1,1.4428705171297,4.79371818285229
1,0.5,0.52,7,0,78,41,82,431,265,0,0,11.0515974595722,1.85311963620664
1,0.5,0.52,7,0,270,34,75,253,445,1,1,7.85258946436782,0.0861383793971591
1,0.5,0.52,7,0,85,23,85,439,197,1,1,1.61668715371014,3.0868018845594
1,0.5,0.52,7,0,104,26,78,424,305,0,0,1.44430101090829,4.6333550534594
1,0.5,0.52,7,0,103,26,81,422,261,0,0,5.25397071473752,1.16312535677248
1,0.5,0.52,7,0,100,23,82,427,119,1,1,1.85473001479498,2.72177938081385
1,0.5,0.52,7,0,75,32,79,446,309,0,0,14.5879921847504,3.62673658339737
1,0.5,0.52,7,0,89,30,75,438,209,1,1,8.2872455386157,0.100815790207562
1,0.5,0.52,7,0,102,38,75,417,125,1,1,1.50550025334765,4.60909898223285
1,0.5,0.52,7,0,81,53,90,408,99,1,1,6.6445891733496,7.07565851600913
1,0.5,0.52,7,0,92,31,100,409,243,1,1,3.61210961989417,2.57612093069092
1,0.5,0.52,7,0,107,31,84,410,405,1,1,6.53314173146702,0.355350020319705
1,0.5,0.52,7,0,94,218,87,233,105,1,1,0.338099518343171,3.91883719485592
1,0.5,0.52,7,0,98,27,94,413,427,0,0,6.85845472551615,0.738918604584246
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.5,0.52,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
