subID,block,trial,image,imageIdx,cueIdx,cue_string,congruent,response,accuracy,RT, cueDuration,learningRound
15,1,32, S3-12.jpg,1,3, yellow, NaN,1,1,2.6158,1.5167,1
15,1,33, S4-20.jpg,2,3, yellow, NaN,1,0,3.8832,1.8833,1
15,1,34, S3-12.jpg,1,2, blue,0,1,1,2.6661,1.9167,1
15,1,35, S3-12.jpg,1,3, yellow, NaN,1,1,2.0997,1.3167,1
15,1,36, S3-12.jpg,1,1, red,1,1,1,2.0662,1.4,1
15,1,37, S4-20.jpg,2,3, yellow, NaN,1,0,2.2328,1.4667,1
15,1,38, S4-20.jpg,2,2, blue,1,2,1,2.4328,1.4667,1
15,1,39, S3-12.jpg,1,1, red,1,1,1,2.5675,1.7833,1
15,1,40, S3-12.jpg,1,3, yellow, NaN,1,1,2.75,1.4167,1
15,1,41, S4-20.jpg,2,3, yellow, NaN,2,1,2.1829,1.3667,1
15,1,42, S3-12.jpg,1,2, blue,0,1,1,2.2495,1.2667,1
15,1,43, S4-20.jpg,2,2, blue,1,2,1,2.716,1.5,1
15,1,44, S4-20.jpg,2,3, yellow, NaN,2,1,2.2495,1.4333,1
15,1,45, S4-20.jpg,2,2, blue,1,2,1,2.3328,1.6333,1
15,1,46, S4-20.jpg,2,3, yellow, NaN,2,1,2.5994,1.8,1
15,1,47, S4-20.jpg,2,2, blue,1,2,1,2.4328,1.7,1
15,1,48, S3-12.jpg,1,3, yellow, NaN,1,1,2.8327,1.85,1
15,1,49, S3-12.jpg,1,3, yellow, NaN,1,1,2.7343,1.45,1
15,1,50, S4-20.jpg,2,2, blue,1,2,1,3.1494,1.9333,1
15,1,51, S4-20.jpg,2,2, blue,1,2,1,2.3494,1.4833,1
15,1,52, S4-20.jpg,2,2, blue,1,2,1,1.9996,1.35,1
15,1,53, S4-20.jpg,2,2, blue,1,2,1,2.3995,1.55,1
15,1,54, S3-12.jpg,1,1, red,1,1,1,2.1843,1.3667,1
15,1,55, S3-12.jpg,1,1, red,1,1,1,2.6493,1.5333,1
15,1,56, S4-20.jpg,2,1, red,0,2,1,2.4161,1.8333,1
15,1,57, S3-12.jpg,1,3, yellow, NaN,1,1,2.2996,1.3833,1
15,1,58, S3-12.jpg,1,1, red,1,1,1,2.3328,1.45,1
15,1,59, S3-12.jpg,1,2, blue,0,1,1,2.0665,1.2833,1
15,1,60, S3-12.jpg,1,1, red,1,1,1,2.0008,1.25,1
15,1,61, S4-20.jpg,2,1, red,0,2,1,2.8493,1.3833,1
15,1,62, S3-12.jpg,1,3, yellow, NaN,1,1,2.5016,1.7167,1
15,1,63, S4-20.jpg,2,2, blue,1,1,0,2.5828,1.9,1
15,1,64, S3-12.jpg,1,1, red,1,1,1,1.9497,1.25,1
15,1,65, S4-20.jpg,2,3, yellow, NaN,2,1,2.1829,1.6667,1
15,1,66, S4-20.jpg,2,2, blue,1,2,1,2.0829,1.4167,1
15,1,67, S4-20.jpg,2,2, blue,1,2,1,1.9846,1.3667,1
15,1,68, S3-12.jpg,1,1, red,1,1,1,2.0829,1.3333,1
15,1,69, S4-20.jpg,2,3, yellow, NaN,2,1,2.4494,1.7667,1
15,1,70, S4-20.jpg,2,3, yellow, NaN,2,1,2.233,1.75,1
15,1,71, S4-20.jpg,2,2, blue,1,2,1,2.1663,1.4833,1
15,1,72, S4-20.jpg,2,2, blue,1,1,0,0.3413,1.65,1
15,1,73, S3-12.jpg,1,1, red,1,1,1,2.0995,1.3167,1
15,1,74, S3-12.jpg,1,3, yellow, NaN,1,1,1.7329,1.2833,1
15,1,75, S4-20.jpg,2,2, blue,1,1,0,0.1114,1.5667,1
