subID,model,loss,condition,sample_size,n_params,m_noise1_fitted,m_noise1_min,m_noise1_max,m50_noise1_fitted,m50_noise1_min,m50_noise1_max,m_signal1_fitted,m_signal1_min,m_signal1_max,m50_signal1_fitted,m50_signal1_min,m50_signal1_max,v_signal1_fitted,v_signal1_min,v_signal1_max,v50_signal1_fitted,v50_signal1_min,v50_signal1_max,m_noise2_fitted,m_noise2_min,m_noise2_max,m50_noise2_fitted,m50_noise2_min,m50_noise2_max,m_signal2_fitted,m_signal2_min,m_signal2_max,m50_signal2_fitted,m50_signal2_min,m50_signal2_max,v_signal2_fitted,v_signal2_min,v_signal2_max,v50_signal2_fitted,v50_signal2_min,v50_signal2_max,B_fitted,B_min,B_max
53,subjectiveCue_0ndt_0.7coh,813.6988106042185,condition_80cue,412,13,0.3428829891351104,0.0,10.0,4.7066594205406656,0.0,10.0,0.025976006085181358,0.0,10.0,7.054158902603089,0.0,10.0,1.6925649203345166,0.0,10.0,4.017151650340754,0.0,10.0,0.0,0.0,10.0,7.797505996064196,0.0,10.0,0.0,0.0,10.0,7.270554635650558,0.0,10.0,6.04546391128507,0.0,10.0,4.9436238093057225,0.0,10.0,4.136056296618884,0.5,20.0
54,subjectiveCue_0ndt_0.7coh,189.74729696159136,condition_80cue,392,13,0.0,0.0,10.0,4.252557322235267,0.0,10.0,0.0,0.0,10.0,5.066529755374079,0.0,10.0,4.071980854263248,0.0,10.0,5.502634848385379,0.0,10.0,0.12582901696253682,0.0,10.0,8.497648718398988,0.0,10.0,0.0,0.0,10.0,0.44219847099888376,0.0,10.0,8.237537266836352,0.0,10.0,1.578307366214975,0.0,10.0,3.695384989497164,0.5,20.0
55,subjectiveCue_0ndt_0.7coh,894.721062276863,condition_65cue,416,13,0.004395954403062522,0.0,10.0,3.4436766683328255,0.0,10.0,0.06261770855984033,0.0,10.0,1.7286595271129546,0.0,10.0,0.0,0.0,10.0,5.923971717881069,0.0,10.0,0.0,0.0,10.0,7.114751622592889,0.0,10.0,0.6106840350885177,0.0,10.0,3.1867399913369807,0.0,10.0,0.0,0.0,10.0,2.1446590430345793,0.0,10.0,1.56212211159197,0.5,20.0
56,subjectiveCue_0ndt_0.7coh,704.0631691090477,condition_65cue,416,13,0.0,0.0,10.0,1.473522958207154,0.0,10.0,0.0,0.0,10.0,8.772610520512458,0.0,10.0,0.15915475964025294,0.0,10.0,0.21685837372420647,0.0,10.0,0.0,0.0,10.0,4.451598216314563,0.0,10.0,0.0,0.0,10.0,6.502191891677132,0.0,10.0,0.3787067255483142,0.0,10.0,3.5328729618339527,0.0,10.0,1.1593876443573912,0.5,20.0
57,subjectiveCue_0ndt_0.7coh,703.8414230271427,condition_65cue,416,13,0.0706974351406306,0.0,10.0,9.127616551120294,0.0,10.0,0.02747497532597846,0.0,10.0,0.4361314470749802,0.0,10.0,0.0,0.0,10.0,3.8169261015564486,0.0,10.0,0.25648517687761674,0.0,10.0,4.943218782342255,0.0,10.0,1.0943337867782295,0.0,10.0,6.5490770747856875,0.0,10.0,0.2841312080435327,0.0,10.0,1.4117007010350333,0.0,10.0,1.3098028817748553,0.5,20.0
58,subjectiveCue_0ndt_0.7coh,906.5622061902077,condition_65cue,406,13,0.049897395921445147,0.0,10.0,2.1654279912984253,0.0,10.0,0.0,0.0,10.0,2.672427383315524,0.0,10.0,0.1352003683679931,0.0,10.0,9.820894819111924,0.0,10.0,0.0,0.0,10.0,9.024115613187716,0.0,10.0,0.01678996033243511,0.0,10.0,6.724351512277859,0.0,10.0,0.144371276927943,0.0,10.0,2.019940615696527,0.0,10.0,1.5947869096105958,0.5,20.0
59,subjectiveCue_0ndt_0.7coh,483.8062141425402,condition_65cue,416,13,0.0,0.0,10.0,6.187665772789819,0.0,10.0,0.7709532337114438,0.0,10.0,3.2164621156193194,0.0,10.0,1.384765635838216,0.0,10.0,5.938207736630373,0.0,10.0,0.27227681229322404,0.0,10.0,2.752044757724521,0.0,10.0,3.0579965568060827,0.0,10.0,2.6305825210152864,0.0,10.0,3.716239290775276,0.0,10.0,9.583812883035499,0.0,10.0,1.7198627813240321,0.5,20.0
60,subjectiveCue_0ndt_0.7coh,676.5778952872344,condition_65cue,414,13,0.22848202789888253,0.0,10.0,9.179480535554099,0.0,10.0,0.13314273706204005,0.0,10.0,3.455380196421984,0.0,10.0,0.0,0.0,10.0,0.4005608914300085,0.0,10.0,0.0,0.0,10.0,6.931379573885785,0.0,10.0,1.4257595144776454,0.0,10.0,6.830752768246744,0.0,10.0,0.4659476586963693,0.0,10.0,4.304185460381888,0.0,10.0,1.3000153699083583,0.5,20.0
61,subjectiveCue_0ndt_0.7coh,937.1301968314739,condition_65cue,413,13,0.014609868866048804,0.0,10.0,0.24686827371083186,0.0,10.0,0.0,0.0,10.0,6.688918144748306,0.0,10.0,0.0,0.0,10.0,0.27831015146208227,0.0,10.0,0.0,0.0,10.0,6.814352566344192,0.0,10.0,0.2337037356090091,0.0,10.0,2.942491902078271,0.0,10.0,0.531541945677892,0.0,10.0,5.980618762002678,0.0,10.0,1.656271740627048,0.5,20.0
62,subjectiveCue_0ndt_0.7coh,561.6201913360909,condition_65cue,417,13,0.20372642000112035,0.0,10.0,6.851523567321122,0.0,10.0,0.0,0.0,10.0,2.397371380205271,0.0,10.0,1.947352607240769,0.0,10.0,0.6426761973249953,0.0,10.0,0.0,0.0,10.0,8.317936367411747,0.0,10.0,0.09833988754232117,0.0,10.0,0.8256714459625583,0.0,10.0,7.201316400078415,0.0,10.0,7.393259155652285,0.0,10.0,2.997296675168621,0.5,20.0
