subID,block,trial,targetImage,targetIdx,coherence,respFrame,response,accuracy,RT,flickerDuration
 22, 1, 74, S2-19.jpg, 2, 0.44, NaN, NaN, 0, NaN, 12.4213
 22, 1, 75, S1-15.jpg, 1, 0.66, 227, 2, 0, 5.2575, 5.2582
 22, 1, 76, S1-15.jpg, 1, 0.65, 345, 2, 0, 7.9587, 7.9596
 22, 1, 77, S1-15.jpg, 1, 0.71, 146, 1, 1, 3.3403, 3.3410
 22, 1, 78, S1-15.jpg, 1, 0.67, 155, 1, 1, 3.5601, 3.5610
 22, 1, 79, S2-19.jpg, 2, 0.65, 102, 2, 1, 2.3423, 2.3431
 22, 1, 80, S1-15.jpg, 1, 0.66, 92, 1, 1, 2.1263, 2.1271
 22, 1, 81, S1-15.jpg, 1, 0.69, 229, 2, 0, 5.2926, 5.2934
 22, 1, 82, S2-19.jpg, 2, 0.47, 165, 2, 1, 3.8265, 3.8272
 22, 1, 83, S2-19.jpg, 2, 0.64, 128, 2, 1, 2.9601, 2.9608
 22, 1, 84, S1-15.jpg, 1, 0.66, 68, 1, 1, 1.6435, 1.6442
 22, 1, 85, S1-15.jpg, 1, 0.74, 113, 1, 1, 2.4938, 2.4945
 22, 1, 86, S1-15.jpg, 1, 0.65, 164, 1, 1, 3.7764, 3.7772
 22, 1, 87, S2-19.jpg, 2, 0.62, 73, 2, 1, 1.6768, 1.6775
 22, 1, 88, S2-19.jpg, 2, 0.45, 168, 2, 1, 3.8931, 3.8938
 22, 1, 89, S2-19.jpg, 2, 0.61, 98, 2, 1, 2.2939, 2.2946
 22, 1, 90, S2-19.jpg, 2, 0.44, 232, 2, 1, 5.3427, 5.3435
 22, 1, 91, S1-15.jpg, 1, 0.72, 164, 1, 1, 3.7760, 3.7767
 22, 1, 92, S1-15.jpg, 1, 0.64, 162, 2, 0, 3.7424, 3.7431
 22, 1, 93, S1-15.jpg, 1, 0.70, 283, 1, 1, 6.3254, 6.3261
 22, 1, 94, S2-19.jpg, 2, 0.43, 200, 2, 1, 4.6241, 4.6248
 22, 1, 95, S1-15.jpg, 1, 0.69, 120, 2, 0, 2.8095, 2.8102
 22, 1, 96, S1-15.jpg, 1, 0.66, 78, 1, 1, 1.8247, 1.8254
 22, 1, 97, S1-15.jpg, 1, 0.72, 244, 1, 1, 5.6427, 5.6435
 22, 1, 98, S1-15.jpg, 1, 0.65, 151, 2, 0, 3.4431, 3.4440
 22, 1, 99, S2-19.jpg, 2, 0.61, 119, 2, 1, 2.7931, 2.7938
 22, 1, 100, S2-19.jpg, 2, 0.43, 171, 2, 1, 3.8933, 3.8940
